c MST generated by Kruskal's Algorithm using Quick Sort
g 20000 19999
e 6861 12246 3921
e 7550 13899 3922
e 18780 19954 3922
e 7922 19246 3922
e 2512 11814 3922
e 13508 14525 3922
e 11764 19761 3923
e 575 12137 3923
e 10035 17963 3924
e 4539 7690 3924
e 17914 18053 3925
e 1338 14996 3926
e 1156 10467 3926
e 3489 6973 3927
e 5932 17641 3928
e 10695 14929 3928
e 2111 2412 3929
e 2926 16231 3929
e 4658 18418 3929
e 10742 17685 3929
e 2191 10669 3930
e 311 3878 3930
e 3798 3994 3930
e 9046 16445 3931
e 1514 5634 3931
e 670 11056 3931
e 4612 19165 3932
e 5240 12645 3933
e 2722 11622 3933
e 8923 15672 3933
e 3857 7614 3934
e 12537 18562 3934
e 12873 18629 3935
e 8298 18359 3935
e 13401 13725 3936
e 1786 19091 3936
e 9591 18375 3937
e 7601 16941 3937
e 4153 19924 3937
e 8853 17408 3939
e 7863 11556 3939
e 146 322 3939
e 1718 6166 3940
e 5585 6654 3940
e 9669 19565 3940
e 3438 11497 3941
e 4553 6871 3941
e 4592 19157 3942
e 18429 19599 3942
e 4452 16065 3942
e 5327 7399 3943
e 255 6665 3943
e 8175 10181 3943
e 852 6527 3943
e 15582 19557 3943
e 9270 13621 3944
e 187 256 3944
e 687 19371 3945
e 4245 18747 3945
e 16910 19025 3945
e 2437 4080 3946
e 1916 14837 3947
e 14947 19418 3947
e 9332 17000 3947
e 4384 17174 3947
e 2414 3793 3947
e 4052 16646 3948
e 6020 6513 3949
e 10 2293 3950
e 1033 4942 3950
e 8786 17846 3951
e 2046 18943 3952
e 10113 18595 3952
e 4765 8079 3953
e 7874 10749 3953
e 12910 15394 3953
e 3759 13217 3953
e 9701 16222 3953
e 1727 8885 3954
e 14376 16240 3954
e 7253 8889 3954
e 4699 15641 3955
e 8416 17895 3955
e 11269 17851 3955
e 11916 18808 3957
e 2073 9229 3957
e 4016 18418 3959
e 12856 17114 3959
e 5261 16061 3959
e 8482 10981 3960
e 19773 19776 3961
e 6004 17713 3961
e 4669 8285 3962
e 1401 17259 3962
e 3650 6912 3963
e 1042 5883 3965
e 2735 3973 3965
e 12542 17107 3966
e 5746 16142 3966
e 4856 4934 3966
e 15471 17703 3966
e 3006 16583 3966
e 3957 6044 3967
e 3783 16688 3967
e 16457 18206 3967
e 10008 12178 3968
e 15102 17730 3968
e 9947 10282 3968
e 2862 16484 3969
e 1305 1353 3969
e 3581 12349 3969
e 11393 18044 3970
e 4288 16800 3970
e 14355 14569 3971
e 1352 10514 3971
e 12635 17234 3971
e 6731 14918 3972
e 15293 18506 3972
e 2449 11972 3973
e 6173 11500 3973
e 2074 8716 3973
e 6245 7947 3973
e 6477 17186 3974
e 7680 8149 3976
e 5666 10870 3976
e 3497 3710 3976
e 10496 15133 3977
e 15573 15612 3978
e 4958 5697 3978
e 5397 12792 3979
e 8215 8224 3980
e 13989 14382 3980
e 3905 4779 3982
e 7170 18344 3982
e 411 5289 3982
e 4733 16451 3983
e 1526 13717 3984
e 1793 12558 3984
e 6689 9909 3984
e 2365 14259 3984
e 1122 10493 3985
e 893 6015 3985
e 5470 18031 3986
e 782 10071 3986
e 3053 16869 3986
e 13513 19582 3986
e 12650 14275 3986
e 1921 14512 3986
e 15723 17411 3987
e 1861 16189 3987
e 1864 3192 3987
e 4152 7128 3988
e 8952 13248 3988
e 9483 13339 3990
e 19003 19327 3990
e 8347 12507 3990
e 3669 12932 3990
e 11926 14010 3991
e 3604 4447 3992
e 12283 13080 3992
e 4916 16185 3992
e 2598 2702 3993
e 8086 15028 3994
e 8918 15077 3995
e 4601 5475 3995
e 4507 8561 3995
e 8622 16131 3995
e 7189 8729 3996
e 6120 7643 3997
e 5650 15760 3997
e 4006 14940 3997
e 13470 19114 3997
e 9844 17163 3998
e 10786 18262 3998
e 199 11049 3999
e 11834 13009 3999
e 12183 19108 3999
e 11536 12752 4000
e 10214 18477 4000
e 5578 11523 4000
e 10409 11181 4000
e 6667 10915 4001
e 10515 13824 4001
e 1588 2040 4001
e 7596 19520 4002
e 1629 13278 4003
e 2680 6842 4003
e 13378 19781 4004
e 5740 8015 4004
e 6124 6496 4005
e 5753 8135 4005
e 5466 9405 4005
e 1904 14622 4006
e 4248 7858 4006
e 7006 17649 4006
e 11601 19312 4006
e 8468 14418 4006
e 2210 14978 4007
e 1998 6794 4007
e 5948 10726 4007
e 441 15970 4007
e 3935 12760 4007
e 3482 4881 4009
e 3843 5182 4010
e 479 723 4010
e 27 510 4010
e 13684 17513 4010
e 10097 16642 4010
e 11511 12546 4010
e 13806 18461 4010
e 5193 6231 4011
e 7253 10393 4011
e 13779 14692 4012
e 8833 10478 4012
e 3318 12844 4012
e 10364 11572 4012
e 5057 13483 4012
e 8891 13550 4013
e 14403 16816 4013
e 14841 16724 4013
e 4593 8942 4015
e 1859 7291 4015
e 6658 16707 4015
e 2098 10035 4015
e 3178 11225 4015
e 13469 14409 4016
e 7751 15316 4017
e 1960 4171 4017
e 9533 12231 4017
e 8639 18027 4019
e 5834 9463 4019
e 1005 2656 4020
e 6583 12703 4020
e 5728 16405 4020
e 9496 17747 4020
e 1180 14004 4021
e 5810 9878 4021
e 11531 19839 4023
e 693 18932 4024
e 5650 13590 4024
e 9298 18258 4024
e 1722 3631 4026
e 2031 5715 4027
e 3740 9543 4027
e 27 1483 4027
e 10876 11159 4027
e 14293 19145 4027
e 5833 18614 4028
e 883 1733 4028
e 10255 11748 4029
e 14334 15300 4029
e 2758 4506 4029
e 8016 13738 4030
e 13719 14521 4030
e 17206 18452 4030
e 5699 11675 4031
e 2634 18199 4031
e 2248 3757 4032
e 14777 19408 4032
e 7471 8974 4032
e 986 17002 4032
e 487 15145 4033
e 8713 18911 4033
e 15749 18432 4034
e 1319 11074 4034
e 5134 19039 4035
e 16 5098 4035
e 3615 4196 4035
e 3285 7787 4035
e 9534 13458 4036
e 7594 16010 4036
e 5597 14280 4036
e 2193 4675 4036
e 13923 16410 4036
e 4492 5601 4037
e 6457 10168 4037
e 351 1023 4038
e 10304 17830 4038
e 5878 10443 4038
e 1108 9184 4038
e 16049 17925 4040
e 9928 12762 4040
e 112 157 4040
e 6115 12038 4040
e 5587 17267 4041
e 12649 15841 4041
e 3686 10039 4043
e 1908 19175 4043
e 7226 7777 4043
e 2022 11337 4043
e 7534 16956 4043
e 14803 16749 4044
e 13434 14310 4044
e 6533 13051 4044
e 2597 4527 4046
e 17 17733 4048
e 109 494 4048
e 5260 8380 4048
e 1433 4670 4049
e 5544 5624 4049
e 460 3854 4049
e 396 10106 4049
e 397 14820 4050
e 3716 12775 4050
e 1661 3513 4051
e 1485 18127 4051
e 6667 8967 4052
e 7517 16972 4052
e 2437 2854 4052
e 3916 12650 4052
e 2976 5347 4053
e 4153 7872 4054
e 670 8436 4055
e 939 6699 4055
e 55 184 4055
e 11181 19922 4056
e 10380 18023 4056
e 3587 5382 4056
e 2226 2333 4056
e 3406 7195 4057
e 1652 6143 4058
e 16496 19551 4059
e 5671 18132 4059
e 407 2135 4059
e 10023 19022 4059
e 365 5572 4059
e 8953 10501 4059
e 6462 11672 4060
e 1549 5887 4060
e 8605 16983 4062
e 5128 18348 4062
e 7440 12629 4063
e 10960 18296 4063
e 15689 18804 4064
e 4604 19294 4065
e 2175 6155 4066
e 2329 6183 4067
e 4427 11373 4067
e 7616 12733 4067
e 3458 9652 4068
e 6796 13077 4068
e 1785 11845 4070
e 9014 14129 4070
e 1436 11387 4070
e 3007 9031 4071
e 7824 8122 4072
e 7106 18135 4072
e 1055 18057 4073
e 1819 12538 4073
e 2700 19013 4073
e 11702 13494 4073
e 2667 16425 4074
e 5521 14294 4074
e 1888 10520 4074
e 16453 17118 4075
e 3161 5766 4075
e 1624 13826 4075
e 8888 14428 4076
e 4832 11505 4076
e 417 594 4077
e 4001 12979 4077
e 11912 14901 4078
e 12878 19923 4078
e 5038 15679 4079
e 16835 17828 4079
e 212 827 4079
e 14327 18342 4080
e 2119 16135 4081
e 4344 8794 4081
e 13777 14409 4081
e 9278 12936 4081
e 5950 6915 4081
e 1673 5343 4082
e 520 4247 4082
e 6937 19971 4082
e 1165 18079 4083
e 14959 17410 4083
e 6029 18638 4083
e 757 3290 4084
e 8465 18405 4084
e 11321 17879 4084
e 3938 10003 4084
e 8248 10252 4084
e 416 4494 4084
e 1274 3576 4085
e 6316 8647 4085
e 3550 16457 4085
e 1655 15365 4086
e 1307 19127 4087
e 678 11305 4087
e 7151 17893 4087
e 2059 5169 4087
e 4695 7244 4087
e 2631 12237 4087
e 4652 11820 4088
e 2867 8774 4088
e 1321 3990 4088
e 7412 9915 4089
e 1142 1980 4090
e 6850 17318 4090
e 1950 8140 4090
e 6166 7137 4090
e 11751 12844 4091
e 1321 1805 4091
e 4875 6280 4093
e 12306 16599 4093
e 9415 11057 4094
e 572 12257 4094
e 10931 12509 4095
e 12740 13516 4096
e 5304 5842 4097
e 13202 14180 4097
e 2543 5776 4097
e 8013 10679 4097
e 19112 19417 4098
e 5778 11503 4098
e 2525 15407 4098
e 13254 16273 4099
e 5337 5953 4099
e 13759 19943 4101
e 8711 10020 4101
e 13926 19552 4101
e 6644 11584 4101
e 13380 13898 4101
e 6825 8060 4101
e 3694 17454 4102
e 3025 17244 4102
e 4916 9697 4102
e 649 2722 4102
e 5997 17207 4102
e 10071 12039 4103
e 6375 12162 4103
e 15214 15266 4103
e 5259 13938 4104
e 70 1564 4104
e 6784 8578 4104
e 6100 13937 4105
e 12371 17980 4106
e 4958 12174 4106
e 14286 17640 4106
e 1364 13478 4106
e 2450 12278 4106
e 4828 9646 4107
e 1041 1767 4107
e 663 4353 4107
e 12503 14598 4107
e 1147 10889 4107
e 8185 17392 4107
e 15048 17854 4108
e 1163 4154 4108
e 6342 15194 4108
e 983 15326 4109
e 8011 8713 4109
e 7454 9917 4109
e 4007 12693 4109
e 964 5667 4109
e 10509 16669 4109
e 10684 19196 4110
e 287 12000 4110
e 2063 2918 4110
e 10520 16319 4111
e 12329 14062 4111
e 1623 19583 4111
e 8359 14837 4111
e 9670 14616 4112
e 365 9762 4113
e 3530 5368 4113
e 630 3411 4114
e 4833 11419 4114
e 6149 12020 4114
e 1275 8522 4115
e 6805 18325 4116
e 3552 13548 4116
e 7194 7623 4116
e 8570 17373 4116
e 3350 11877 4116
e 8015 18888 4117
e 589 1565 4117
e 1260 6265 4117
e 10642 13018 4117
e 10194 15480 4118
e 8133 10989 4118
e 528 1014 4118
e 2214 4375 4118
e 12358 16354 4119
e 293 14983 4120
e 2896 7982 4120
e 6273 8473 4121
e 3459 3535 4121
e 6100 19610 4122
e 776 1467 4122
e 2375 4336 4123
e 1555 2872 4124
e 6349 17662 4124
e 6764 18904 4124
e 5461 11365 4125
e 5213 11329 4126
e 13930 17069 4126
e 13389 17365 4126
e 10050 15434 4127
e 1334 1925 4127
e 7139 14908 4128
e 937 17631 4128
e 4811 7883 4128
e 1787 9801 4128
e 5663 5718 4129
e 206 8547 4129
e 10287 14608 4129
e 7036 18996 4130
e 4828 18405 4130
e 9679 19443 4130
e 3746 17985 4131
e 315 1687 4131
e 5785 8135 4131
e 4075 7809 4131
e 4916 13068 4131
e 11845 13737 4132
e 7017 13914 4133
e 1906 11388 4133
e 2699 4057 4133
e 5531 7166 4134
e 11634 13284 4134
e 5436 12798 4135
e 189 196 4135
e 5466 9685 4135
e 377 16145 4135
e 2030 6088 4135
e 4301 9625 4135
e 14463 14793 4136
e 720 15803 4136
e 14434 19539 4136
e 7586 11586 4136
e 3611 6343 4137
e 4465 10225 4138
e 9752 10442 4140
e 252 833 4140
e 950 7467 4141
e 524 10457 4141
e 9930 18288 4141
e 2463 5312 4142
e 214 397 4142
e 4137 16644 4142
e 249 3503 4142
e 570 17554 4143
e 1391 19437 4143
e 8840 9018 4143
e 2787 10558 4143
e 1013 1171 4143
e 182 550 4144
e 14749 19856 4144
e 60 13172 4144
e 615 9223 4146
e 1993 18932 4147
e 6414 12527 4148
e 4751 15164 4148
e 2911 18449 4149
e 7332 19811 4149
e 37 16910 4149
e 3789 6241 4149
e 10692 19605 4149
e 439 536 4150
e 2467 12812 4150
e 3405 16380 4150
e 11594 17565 4150
e 5241 12091 4151
e 13903 15598 4151
e 653 1604 4151
e 7231 16916 4152
e 1767 12748 4152
e 5638 17573 4152
e 580 3336 4152
e 10950 15906 4152
e 3932 10622 4152
e 8652 18997 4153
e 8509 14047 4153
e 3351 5065 4153
e 17231 18227 4154
e 6644 11201 4154
e 4259 13790 4154
e 7043 11518 4155
e 5151 9423 4155
e 7412 18581 4155
e 1296 10643 4156
e 10030 13992 4157
e 10386 19980 4157
e 3023 16963 4157
e 7741 12066 4157
e 4757 14743 4159
e 7439 9322 4159
e 4109 15149 4159
e 375 12759 4160
e 6254 13673 4161
e 3170 14029 4161
e 2120 7575 4162
e 4038 19895 4162
e 11524 15620 4162
e 1480 19302 4162
e 8125 9500 4162
e 5983 10349 4163
e 10369 12384 4163
e 5024 14402 4163
e 6004 12554 4163
e 54 2477 4164
e 5967 13054 4164
e 5830 17496 4164
e 14490 14773 4165
e 784 9056 4165
e 7207 13078 4166
e 2232 11419 4166
e 1239 4368 4167
e 8676 18670 4167
e 7907 14727 4167
e 6129 18487 4168
e 7204 19227 4168
e 788 9515 4168
e 1501 15685 4168
e 4487 6084 4168
e 492 14037 4168
e 1798 7398 4169
e 7867 14132 4169
e 7187 8831 4169
e 4475 16480 4169
e 4613 13119 4169
e 14929 18966 4170
e 433 508 4170
e 7786 8652 4171
e 7915 14924 4172
e 3123 7947 4172
e 9329 16404 4172
e 14654 16632 4173
e 83 207 4173
e 11546 15983 4173
e 8618 14327 4173
e 9065 19965 4174
e 7310 17499 4175
e 5161 17552 4175
e 8535 14708 4176
e 1998 19187 4176
e 2654 3063 4177
e 911 4197 4177
e 3927 6105 4178
e 4972 12358 4178
e 1472 18398 4178
e 1579 13506 4180
e 1595 4999 4181
e 5592 7909 4182
e 3843 16569 4182
e 2398 13278 4183
e 6062 13986 4183
e 9080 14419 4184
e 11321 14497 4184
e 13154 16330 4184
e 10295 19763 4186
e 2755 18856 4186
e 1761 11188 4186
e 10831 11137 4186
e 13770 16741 4187
e 3778 6965 4188
e 2492 5120 4188
e 2548 16190 4189
e 2153 10295 4189
e 11434 11633 4190
e 1990 15121 4190
e 12442 13800 4190
e 2188 3173 4191
e 6400 17416 4191
e 7284 11268 4192
e 168 979 4192
e 9008 10384 4192
e 13837 14855 4193
e 3249 17521 4194
e 62 275 4195
e 2648 5359 4195
e 8339 17566 4195
e 16461 16990 4195
e 477 1847 4196
e 5567 12775 4196
e 2041 10869 4196
e 5034 6098 4197
e 3459 5136 4198
e 9547 17481 4199
e 17962 17985 4199
e 1429 14355 4199
e 235 5256 4200
e 17430 19041 4200
e 3294 5011 4200
e 7088 15053 4200
e 2551 15132 4201
e 17 17207 4201
e 6308 15996 4201
e 14487 18041 4201
e 843 16118 4201
e 9406 12219 4202
e 541 604 4202
e 203 6153 4202
e 7809 12195 4203
e 1604 16246 4203
e 10000 12637 4204
e 18037 19223 4205
e 14710 19559 4205
e 361 17988 4205
e 914 3013 4205
e 3946 19415 4206
e 246 3079 4207
e 4971 19075 4207
e 7466 9180 4207
e 5537 7786 4208
e 16314 18287 4208
e 11326 19213 4208
e 1066 15681 4209
e 13239 16064 4210
e 2509 14921 4210
e 2031 4973 4210
e 2518 15472 4210
e 172 15466 4210
e 13553 18227 4210
e 12577 15415 4212
e 13540 14582 4212
e 6977 12649 4213
e 12820 16152 4213
e 6813 11520 4213
e 914 7944 4214
e 16700 17232 4215
e 15031 15934 4215
e 4514 18963 4215
e 9471 17984 4216
e 3016 8216 4216
e 43 847 4216
e 357 15646 4216
e 15714 17159 4217
e 8662 15214 4219
e 12694 16938 4219
e 2851 14156 4221
e 5127 7910 4221
e 9070 16176 4221
e 15930 16509 4222
e 94 11728 4222
e 1880 15541 4222
e 3276 15030 4223
e 10156 15026 4223
e 1166 15922 4223
e 3029 19985 4223
e 877 9640 4223
e 4846 11504 4224
e 9817 9832 4224
e 11349 18938 4224
e 867 1771 4224
e 11785 15216 4224
e 8709 9581 4225
e 12504 12993 4226
e 3760 15060 4227
e 1790 3951 4227
e 18903 19115 4228
e 10019 12971 4228
e 17213 17930 4229
e 2540 13915 4230
e 8059 15652 4231
e 3151 10034 4231
e 4788 14388 4231
e 311 7956 4232
e 985 3877 4232
e 1460 5164 4233
e 6117 12301 4233
e 17958 18899 4234
e 8615 10126 4234
e 8507 13584 4234
e 3580 4679 4234
e 15479 17826 4235
e 7230 9225 4235
e 6733 16944 4235
e 5567 7391 4235
e 1104 19349 4235
e 12354 14312 4236
e 1520 16729 4236
e 3639 10082 4237
e 11676 18744 4237
e 1116 3002 4238
e 1392 5982 4238
e 5084 19411 4238
e 7808 17720 4238
e 1641 18339 4239
e 7576 8692 4239
e 1193 3372 4239
e 18948 19977 4240
e 8498 9109 4240
e 1380 10053 4240
e 467 561 4241
e 56 4391 4242
e 3930 5935 4242
e 1747 7752 4242
e 5439 18040 4242
e 2743 4940 4244
e 1033 18046 4244
e 10527 15131 4244
e 5896 17792 4244
e 666 8330 4244
e 2723 12128 4245
e 11365 12076 4245
e 2206 2542 4246
e 14025 16456 4246
e 9348 13286 4246
e 10375 13664 4247
e 7011 11738 4248
e 1008 4395 4248
e 3257 17796 4249
e 5509 8989 4249
e 2651 10914 4249
e 15857 16217 4249
e 91 14773 4249
e 6291 18239 4249
e 7395 12958 4250
e 3699 7002 4252
e 7792 12659 4252
e 6230 6422 4252
e 7900 16040 4252
e 1645 15583 4252
e 13778 16357 4252
e 1686 5778 4252
e 1550 16586 4252
e 9693 17496 4252
e 10528 17340 4253
e 6405 13949 4253
e 1904 4229 4253
e 14747 17316 4254
e 8175 14180 4255
e 2900 15374 4257
e 14012 14413 4257
e 2810 17733 4258
e 42 2039 4258
e 742 6758 4259
e 8210 8466 4261
e 86 4761 4261
e 6346 18092 4261
e 7839 18967 4261
e 11233 19222 4261
e 12992 13339 4263
e 1682 4231 4265
e 7012 17395 4266
e 760 8210 4266
e 4161 19018 4266
e 5127 14312 4266
e 5553 17427 4266
e 5211 6768 4267
e 5406 10218 4267
e 609 9286 4268
e 9414 18989 4268
e 2033 17366 4269
e 48 17468 4269
e 11342 11721 4269
e 8103 19824 4270
e 1707 3525 4270
e 7697 16216 4271
e 5357 5913 4271
e 2656 3145 4271
e 9653 11108 4272
e 2014 14923 4273
e 3863 5239 4274
e 1725 19229 4276
e 5469 6368 4276
e 6995 12106 4277
e 5919 7019 4279
e 3323 5478 4279
e 270 15924 4279
e 10957 11788 4279
e 15750 18965 4280
e 2747 3387 4280
e 11533 17486 4280
e 1815 8466 4280
e 5720 19537 4280
e 9626 9810 4280
e 8641 17014 4281
e 2965 7854 4281
e 8100 16837 4281
e 4087 7916 4282
e 6816 15502 4282
e 520 8489 4282
e 9670 14155 4283
e 465 8160 4283
e 9320 14487 4283
e 5765 14492 4283
e 1169 12017 4284
e 5016 13822 4285
e 4909 9437 4285
e 7463 15116 4286
e 5739 9965 4286
e 6302 7849 4286
e 49 820 4286
e 6994 19091 4287
e 11098 13082 4287
e 5420 13228 4288
e 3929 7012 4288
e 16299 16686 4288
e 2842 7248 4288
e 15415 15829 4288
e 893 3179 4289
e 2160 17973 4290
e 4477 16092 4290
e 11656 16690 4292
e 1330 6882 4292
e 2782 3345 4292
e 874 17895 4293
e 1696 10612 4293
e 5769 7864 4294
e 9067 9233 4294
e 3170 9244 4295
e 6365 8327 4296
e 11582 13691 4297
e 17855 19412 4297
e 8059 12164 4297
e 3006 5584 4297
e 4019 10043 4297
e 5547 16707 4297
e 3881 19361 4298
e 3944 6985 4298
e 1276 19900 4299
e 9038 13011 4299
e 3392 14027 4300
e 982 9994 4301
e 3062 18134 4301
e 5017 19737 4301
e 8887 15502 4302
e 2315 19131 4302
e 1593 11876 4303
e 5281 6357 4303
e 18263 18979 4303
e 6631 6853 4303
e 6070 15816 4303
e 3420 10914 4303
e 1552 1684 4305
e 16768 19076 4305
e 6790 15680 4305
e 2665 6742 4306
e 3521 7086 4306
e 423 4287 4306
e 3764 18213 4306
e 799 1924 4306
e 3048 3782 4307
e 7798 18976 4307
e 2122 12262 4307
e 18930 19696 4307
e 120 121 4307
e 8799 15929 4308
e 2637 4097 4308
e 1755 11843 4309
e 6711 16781 4309
e 11714 14721 4310
e 2761 14808 4310
e 12895 17785 4310
e 10176 17966 4311
e 1833 2372 4311
e 11490 19330 4312
e 12538 17175 4313
e 406 2838 4313
e 1092 6120 4313
e 2919 19485 4314
e 710 13650 4315
e 12081 12362 4316
e 190 10084 4317
e 7900 16004 4317
e 4269 10341 4317
e 8445 17444 4318
e 15575 15586 4318
e 200 2353 4319
e 1737 2848 4319
e 4120 12560 4319
e 8385 10495 4319
e 3828 14224 4321
e 2133 7304 4321
e 3815 17607 4321
e 2374 6439 4321
e 8267 14288 4322
e 4579 18566 4322
e 2929 4446 4323
e 9054 15682 4323
e 3380 8111 4324
e 2280 13141 4325
e 921 16126 4325
e 1773 8750 4326
e 7797 18282 4326
e 8838 11078 4326
e 584 12876 4326
e 17098 19155 4327
e 1432 10485 4327
e 6225 9104 4328
e 434 13202 4329
e 6854 12853 4330
e 1812 19912 4331
e 15419 17467 4331
e 4772 12345 4331
e 4892 11528 4331
e 301 17052 4332
e 5430 13217 4332
e 2109 15956 4332
e 3356 3594 4332
e 4856 7271 4333
e 916 14468 4333
e 5680 14659 4333
e 14040 16436 4333
e 15183 18719 4333
e 14616 14847 4333
e 16099 18367 4334
e 131 2066 4334
e 2204 12584 4334
e 55 2970 4335
e 8078 15108 4337
e 7120 13772 4337
e 12799 14649 4337
e 1840 13148 4337
e 10909 18199 4338
e 4507 19206 4338
e 5607 16862 4339
e 3289 14938 4339
e 7055 9544 4339
e 1006 7412 4340
e 2494 15998 4340
e 2919 12819 4341
e 3287 6760 4342
e 8629 17376 4342
e 12400 14791 4342
e 1382 4512 4342
e 3372 18689 4342
e 10082 14671 4343
e 4707 15723 4343
e 19889 19952 4343
e 1207 1502 4344
e 17298 19630 4344
e 4050 13038 4345
e 1033 14115 4345
e 118 3755 4345
e 16282 16629 4345
e 2305 5203 4345
e 2664 13697 4349
e 10536 17972 4349
e 3161 17096 4349
e 244 1041 4350
e 13946 16769 4351
e 8149 18915 4351
e 2708 5082 4351
e 9652 11591 4353
e 9329 19413 4353
e 3051 10561 4353
e 10990 19666 4353
e 10361 12725 4353
e 6117 15648 4354
e 5148 11061 4355
e 11162 15150 4355
e 946 3652 4356
e 4548 19203 4356
e 5015 5274 4356
e 6174 8087 4356
e 4535 7874 4357
e 3914 6517 4358
e 5709 13851 4359
e 16459 19749 4359
e 4100 19223 4360
e 2191 15237 4360
e 13113 16531 4360
e 9481 12578 4361
e 2373 3833 4361
e 933 12891 4361
e 2691 5977 4362
e 1334 2281 4362
e 12695 17730 4363
e 2981 14178 4364
e 7901 11149 4364
e 113 10270 4364
e 2325 9102 4364
e 5716 19759 4365
e 1162 3526 4365
e 1279 13415 4365
e 5450 14286 4367
e 8551 13241 4367
e 11627 14746 4368
e 11297 13927 4368
e 10685 16277 4368
e 2201 13216 4368
e 9572 15574 4369
e 16077 18005 4369
e 11155 12782 4370
e 14610 17756 4370
e 8535 11676 4370
e 7001 7965 4370
e 988 1577 4370
e 10901 16112 4371
e 6571 7365 4371
e 285 3228 4371
e 17695 17917 4371
e 13351 17418 4371
e 4545 7942 4372
e 7760 17346 4372
e 3555 18057 4372
e 8460 10594 4372
e 3302 13940 4373
e 9881 15566 4373
e 1193 2921 4374
e 9341 16411 4374
e 10413 12100 4374
e 9491 16858 4376
e 2793 18975 4376
e 8440 10845 4376
e 228 2915 4377
e 6602 13589 4377
e 10845 12584 4377
e 2926 7538 4378
e 5315 13185 4378
e 10077 19174 4379
e 2604 10855 4380
e 9794 15859 4381
e 16118 18601 4381
e 4895 15103 4381
e 400 18033 4381
e 3366 17634 4381
e 9495 19915 4381
e 4892 6237 4382
e 14182 15433 4382
e 5189 16965 4383
e 16962 19636 4383
e 16753 18128 4383
e 2235 2899 4383
e 9080 10246 4383
e 12207 18321 4383
e 16718 16966 4384
e 800 18108 4384
e 5439 18582 4384
e 3135 18571 4385
e 3659 9305 4385
e 442 2452 4386
e 7231 12293 4386
e 4340 16927 4387
e 13867 14005 4387
e 5623 17604 4387
e 11366 11566 4387
e 2271 8547 4388
e 14438 17718 4388
e 4440 10325 4389
e 16462 16834 4389
e 18773 19832 4389
e 8921 19530 4389
e 1192 15355 4389
e 8072 18596 4390
e 1236 8314 4390
e 10598 19950 4390
e 2760 8608 4390
e 2851 3465 4391
e 7496 10856 4392
e 851 1354 4392
e 2575 6582 4394
e 1035 7769 4395
e 1301 2324 4396
e 3597 7181 4397
e 5387 9646 4397
e 6611 14784 4398
e 3836 14282 4398
e 5414 16071 4400
e 1590 8791 4400
e 4003 19440 4400
e 531 14819 4400
e 11611 17855 4401
e 6438 15592 4402
e 945 8504 4402
e 5640 8647 4402
e 4317 9272 4402
e 8233 11112 4403
e 1654 11722 4403
e 213 19789 4403
e 10981 17478 4403
e 2147 19457 4404
e 8205 8921 4404
e 6348 9953 4405
e 10711 14970 4405
e 9449 15148 4406
e 948 5079 4406
e 4351 6256 4406
e 871 12671 4407
e 6485 12243 4407
e 10373 13943 4407
e 5576 17147 4408
e 15272 15497 4408
e 3425 15568 4408
e 9482 13177 4408
e 3010 4833 4410
e 212 8634 4410
e 14953 17045 4410
e 14198 16931 4410
e 4828 12417 4410
e 654 5602 4411
e 4799 12270 4411
e 11512 16100 4411
e 8242 8632 4412
e 17446 19013 4412
e 863 3175 4413
e 1708 2619 4413
e 1125 9328 4413
e 1486 13143 4413
e 1893 16152 4413
e 2031 14546 4415
e 1969 4747 4416
e 3439 8034 4416
e 283 1947 4416
e 1582 6505 4416
e 9753 19411 4416
e 9724 16287 4418
e 11454 15046 4418
e 2089 8791 4418
e 18400 18582 4418
e 18031 19811 4419
e 3134 18153 4419
e 5642 10252 4419
e 1319 7025 4419
e 8622 10235 4420
e 698 8123 4421
e 1738 16510 4422
e 639 3985 4422
e 12551 18356 4423
e 1115 13825 4423
e 12345 13437 4424
e 1659 13229 4424
e 14932 17645 4424
e 3104 12794 4424
e 94 3153 4425
e 668 687 4425
e 10881 18438 4426
e 6815 15415 4426
e 10935 14946 4427
e 15240 17368 4427
e 5172 17567 4427
e 5314 9973 4428
e 88 18351 4429
e 1189 15389 4429
e 13332 14020 4429
e 3351 5361 4430
e 166 13174 4430
e 11309 14021 4430
e 2500 5935 4430
e 11696 19164 4431
e 281 1262 4432
e 1453 8803 4433
e 16901 19510 4433
e 85 3469 4434
e 610 18385 4434
e 9852 13484 4435
e 7287 10376 4436
e 5673 16807 4437
e 4860 11549 4437
e 329 7212 4438
e 678 19653 4438
e 2487 16720 4438
e 8667 19885 4439
e 9846 11519 4439
e 3596 11835 4439
e 1273 3567 4440
e 2288 17896 4440
e 18386 19954 4442
e 11069 13766 4442
e 9911 19692 4442
e 13943 16882 4442
e 16379 18199 4443
e 356 19857 4443
e 11736 19258 4444
e 2169 3935 4445
e 5636 11886 4445
e 1483 17187 4445
e 5086 15282 4446
e 5491 8938 4447
e 2322 2887 4447
e 14148 15039 4448
e 3175 18521 4448
e 3407 6347 4449
e 5857 13140 4449
e 1729 9611 4449
e 3627 11329 4450
e 86 1393 4451
e 14954 15345 4451
e 11697 16317 4451
e 11035 18431 4451
e 41 518 4451
e 5487 10362 4452
e 7272 12606 4452
e 1862 5257 4452
e 6129 14877 4452
e 6454 18989 4453
e 8831 19605 4453
e 2530 5140 4453
e 2479 3013 4453
e 6685 6857 4454
e 2610 3067 4455
e 3158 15452 4455
