c MST generated by Kruskal's Algorithm using Quick Sort
e 6433 38883 3652
e 21287 24042 3652
e 8564 23875 3653
e 23390 24070 3653
e 4576 20518 3653
e 8947 25892 3654
e 25370 28745 3654
e 349 1516 3654
e 25343 35870 3654
e 26326 34562 3655
e 8943 31672 3655
e 26312 37853 3655
e 13693 14540 3655
e 6224 6708 3656
e 18969 29739 3656
e 16149 26854 3656
e 19681 38813 3656
e 8878 14217 3657
e 24982 32385 3657
e 7669 18107 3657
e 1120 25082 3657
e 11035 16825 3658
e 10491 27188 3658
e 6244 17277 3658
e 22427 22744 3658
e 2412 8332 3658
e 294 784 3658
e 8795 11763 3659
e 8144 20460 3659
e 14172 17938 3659
e 2349 20289 3659
e 24867 35032 3659
e 4320 15542 3659
e 15849 24451 3659
e 15566 38866 3659
e 16685 22512 3659
e 1326 9926 3659
e 7803 10009 3660
e 20085 24897 3660
e 11691 14680 3661
e 29527 30391 3661
e 30782 33890 3661
e 3005 7954 3661
e 3566 8318 3661
e 10426 39655 3661
e 3724 33014 3661
e 3719 18265 3662
e 6581 7630 3663
e 6901 10571 3663
e 24439 33972 3663
e 1083 30330 3663
e 13954 19580 3663
e 9992 12701 3663
e 26257 26983 3663
e 30794 38351 3663
e 22492 27861 3663
e 13919 15420 3663
e 1623 9299 3664
e 27356 38132 3664
e 22912 23449 3664
e 2284 16891 3664
e 31752 36638 3664
e 14438 30735 3664
e 1467 31913 3665
e 15696 22618 3665
e 1134 24173 3665
e 6 25146 3665
e 17280 27464 3665
e 24749 39472 3665
e 18333 32521 3665
e 7630 30138 3666
e 3574 4411 3666
e 26942 31690 3666
e 5444 28943 3666
e 23974 30753 3666
e 30178 36187 3666
e 22504 29789 3666
e 14941 25498 3666
e 3122 24552 3667
e 6792 8165 3667
e 32424 39877 3667
e 5140 36097 3667
e 13103 31559 3668
e 28003 31762 3668
e 18055 19658 3668
e 6126 12170 3668
e 10483 18343 3668
e 3635 13217 3668
e 7624 28645 3668
e 2040 2943 3668
e 6557 13832 3669
e 26956 29952 3669
e 24395 33719 3670
e 1269 36812 3670
e 1615 2201 3670
e 30261 36178 3671
e 946 6418 3671
e 4309 24912 3672
e 4976 30946 3672
e 11691 13654 3672
e 27542 28637 3672
e 25831 28657 3673
e 9726 16584 3673
e 1827 15826 3673
e 13612 36177 3673
e 20042 29504 3674
e 21957 37452 3674
e 12750 18104 3674
e 20742 30703 3674
e 2887 26373 3675
e 3607 11167 3675
e 32568 33346 3675
e 13125 21681 3675
e 13626 14090 3675
e 12071 16741 3676
e 1923 11519 3676
e 27981 35238 3676
e 7572 8356 3676
e 1857 8211 3676
e 6689 13868 3676
e 9509 19349 3676
e 14509 32073 3677
e 3070 14423 3677
e 10435 34812 3677
e 2878 14001 3677
e 1310 23414 3677
e 25649 31628 3678
e 10713 23187 3678
e 323 11816 3678
e 33106 35542 3678
e 19001 31313 3678
e 3221 37406 3679
e 15623 37168 3679
e 17361 33277 3679
e 6062 28787 3680
e 7521 14871 3680
e 6001 22192 3680
e 15520 19360 3680
e 232 26568 3680
e 1548 10585 3680
e 19200 21186 3681
e 14273 39127 3681
e 13844 17069 3681
e 25602 26472 3682
e 13127 30831 3682
e 9125 39569 3682
e 38836 39283 3682
e 5609 32524 3682
e 1751 8733 3683
e 1291 3871 3683
e 15148 22788 3684
e 11676 30538 3684
e 23114 29589 3684
e 11984 16497 3685
e 15486 25866 3685
e 12738 25110 3685
e 29744 38174 3685
e 18988 24011 3686
e 4247 15054 3686
e 14273 32408 3686
e 19344 34669 3687
e 26061 32928 3687
e 3643 36950 3687
e 6728 11034 3688
e 9668 14416 3688
e 5936 23183 3688
e 24369 38878 3688
e 7739 35356 3689
e 18215 18643 3689
e 19215 19233 3689
e 17010 17987 3690
e 5320 9333 3690
e 5522 32416 3690
e 2468 17478 3690
e 15604 17361 3690
e 17220 20313 3691
e 10686 28418 3691
e 6156 8249 3691
e 17385 24521 3691
e 26432 27607 3691
e 5600 21095 3691
e 12034 17939 3692
e 2626 5475 3692
e 332 939 3692
e 8528 14092 3692
e 20878 23119 3692
e 9694 35270 3692
e 5798 10429 3692
e 23214 28847 3692
e 7457 36621 3692
e 19016 39435 3692
e 11299 33794 3692
e 3214 3360 3692
e 22380 33548 3693
e 16311 25650 3693
e 2431 22094 3693
e 31238 38175 3693
e 25469 32818 3693
e 21057 22519 3694
e 18662 24670 3694
e 846 1625 3694
e 1068 23325 3694
e 6475 20018 3694
e 10294 22069 3695
e 27938 37678 3695
e 3892 13512 3695
e 1782 30125 3696
e 24469 30714 3696
e 50 6800 3696
e 26912 28514 3697
e 32449 36663 3697
e 31055 37656 3697
e 7450 32202 3697
e 18666 33119 3697
e 27403 27953 3698
e 22706 23252 3699
e 12013 13292 3699
e 15397 32998 3699
e 3480 4877 3699
e 23412 36228 3699
e 21249 25073 3699
e 12881 22804 3700
e 16202 39736 3700
e 20512 35386 3700
e 15376 18151 3700
e 6370 23999 3701
e 7940 28441 3701
e 22409 28665 3701
e 12442 31022 3701
e 18359 20809 3701
e 2808 16812 3702
e 2363 17734 3702
e 15870 29544 3702
e 17963 32164 3704
e 11032 35629 3704
e 6799 29989 3704
e 9718 35531 3704
e 16692 39206 3704
e 2952 38724 3705
e 21561 34890 3705
e 10342 18063 3705
e 2648 22179 3705
e 13993 32589 3705
e 5882 18474 3705
e 17361 36632 3705
e 5254 15110 3705
e 24321 30295 3705
e 1422 28716 3705
e 23136 29321 3706
e 12730 30114 3706
e 275 5711 3706
e 20996 21786 3706
e 495 3362 3706
e 2214 30585 3706
e 21261 35744 3706
e 2388 37912 3706
e 1526 4366 3706
e 33289 34130 3707
e 33346 36639 3707
e 18605 30765 3708
e 18147 33318 3708
e 8027 22292 3708
e 7794 7884 3709
e 19589 39148 3709
e 7174 31597 3709
e 6471 24076 3709
e 2068 20125 3709
e 24291 26757 3710
e 20698 24790 3710
e 16962 28813 3710
e 31464 35232 3711
e 9941 31436 3711
e 15083 19168 3711
e 371 16571 3712
e 13954 15482 3712
e 22350 36573 3713
e 15932 27719 3713
e 216 6278 3713
e 15442 23756 3713
e 12014 30167 3713
e 8137 36950 3714
e 23228 36481 3714
e 5823 17124 3714
e 3576 28123 3714
e 14379 33606 3715
e 12936 37154 3715
e 2709 8546 3715
e 7116 23154 3715
e 13903 21765 3715
e 4317 39306 3715
e 12976 27788 3715
e 35749 36475 3715
e 18244 36097 3716
e 19920 34836 3716
e 2213 19461 3717
e 1565 3498 3717
e 2089 38763 3717
e 1200 8125 3717
e 1773 1859 3717
e 12156 21062 3717
e 24629 27286 3717
e 2449 3764 3717
e 1623 22527 3718
e 7543 32711 3718
e 26711 35460 3718
e 31770 38702 3718
e 5015 7067 3718
e 6880 26191 3718
e 16142 27448 3718
e 5760 13302 3719
e 17419 36639 3719
e 34123 37555 3719
e 23334 35205 3719
e 14040 14802 3719
e 9775 36808 3719
e 11260 13373 3719
e 10135 26948 3720
e 14692 35161 3720
e 18815 31125 3720
e 132 894 3721
e 28688 28759 3721
e 808 2967 3721
e 2474 19563 3721
e 19276 37641 3721
e 31818 37842 3721
e 21543 24723 3721
e 2998 5316 3722
e 2245 21793 3722
e 8494 10893 3723
e 15192 16854 3723
e 21976 36258 3723
e 12590 22187 3723
e 5641 24091 3723
e 12913 18282 3724
e 2822 24417 3724
e 2597 19324 3724
e 3000 5759 3724
e 14391 20305 3724
e 2097 11345 3725
e 19035 32579 3725
e 31848 38212 3725
e 9693 32164 3726
e 15713 37463 3726
e 6768 11630 3726
e 2816 8377 3726
e 7240 22238 3726
e 15172 28770 3726
e 15284 32287 3726
e 6183 8568 3727
e 84 10019 3727
e 23381 27444 3727
e 3569 20605 3727
e 3606 12476 3727
e 2492 8050 3727
e 3596 16728 3728
e 19737 36859 3728
e 15321 33575 3728
e 924 5331 3728
e 8394 9047 3728
e 12173 29041 3728
e 3760 8347 3729
e 575 29125 3729
e 23710 35106 3729
e 3043 32249 3729
e 13337 14469 3729
e 1588 24038 3729
e 1267 18814 3729
e 3809 25699 3730
e 1039 29838 3730
e 3500 28847 3731
e 32859 37258 3731
e 26306 36122 3731
e 18991 34723 3731
e 17971 27079 3731
e 19703 29476 3731
e 1498 31199 3731
e 34381 37644 3732
e 34751 36402 3732
e 17777 23961 3733
e 33348 36004 3733
e 3899 8729 3733
e 7248 29035 3733
e 52 11852 3734
e 13827 22450 3734
e 6550 34441 3734
e 6350 13741 3734
e 12498 15451 3735
e 7969 16044 3735
e 19055 35115 3735
e 260 19069 3735
e 4208 32206 3735
e 13854 22519 3735
e 6982 31055 3736
e 3482 12618 3736
e 7027 13002 3736
e 14508 20501 3736
e 46 14247 3736
e 27198 36647 3736
e 5061 22946 3737
e 19822 21091 3737
e 14454 26634 3737
e 2411 26957 3737
e 1634 34838 3737
e 8519 31194 3737
e 11730 34924 3737
e 24802 29881 3738
e 16741 31409 3738
e 16927 17775 3738
e 6101 21633 3738
e 14728 25951 3739
e 893 13140 3739
e 18053 25009 3739
e 19750 23273 3739
e 6865 35397 3739
e 21710 31877 3739
e 4090 21410 3739
e 15632 33051 3740
e 5635 18084 3740
e 463 4741 3741
e 6878 33088 3741
e 769 14410 3742
e 13973 30443 3742
e 16788 34421 3742
e 81 20043 3743
e 33650 36527 3743
e 8908 12814 3743
e 10082 17420 3743
e 12580 17427 3743
e 31118 38924 3743
e 10066 36355 3743
e 4169 17523 3744
e 16960 20022 3744
e 33476 39957 3744
e 3245 22449 3744
e 4969 14216 3744
e 16730 20522 3744
e 24025 31267 3745
e 23495 36168 3745
e 6796 35460 3746
e 4573 20884 3746
e 2979 29792 3746
e 408 4351 3746
e 11038 20393 3746
e 23160 26835 3746
e 1841 10779 3746
e 12909 14485 3747
e 12827 29083 3747
e 25479 28344 3748
e 28916 28962 3748
e 15039 18482 3748
e 7378 12771 3748
e 4308 8360 3748
e 2624 16905 3748
e 18274 28535 3748
e 23433 39598 3749
e 14864 32655 3749
e 2327 3516 3749
e 18636 22342 3749
e 34471 36636 3749
e 30963 37054 3750
e 12519 27582 3750
e 21293 36349 3750
e 13631 36624 3750
e 15493 34581 3750
e 19186 39905 3750
e 17409 19302 3750
e 10381 24501 3751
e 16663 25083 3751
e 4407 4653 3751
e 3550 20339 3751
e 14622 17160 3751
e 13574 20500 3752
e 21626 28065 3752
e 5415 26372 3752
e 32803 39525 3752
e 12857 19070 3753
e 11308 23845 3753
e 36403 39523 3753
e 20521 25689 3753
e 20017 27356 3753
e 29386 35530 3753
e 1800 11131 3753
e 27980 28904 3753
e 10514 13885 3753
e 3439 26326 3753
e 7682 13625 3754
e 658 37859 3754
e 7658 10110 3754
e 21043 34759 3754
e 692 1207 3754
e 16132 28931 3754
e 17165 32397 3755
e 10791 29900 3755
e 13174 18489 3755
e 5267 36517 3755
e 4369 35191 3755
e 12267 31932 3756
e 20677 34164 3756
e 10533 23556 3756
e 14645 25344 3756
e 2069 3249 3756
e 23835 34980 3756
e 23685 35238 3756
e 1462 14130 3756
e 16602 37694 3757
e 6825 24647 3757
e 13534 30887 3757
e 32143 36424 3757
e 15874 17649 3757
e 22270 26865 3757
e 8008 14942 3758
e 1080 12336 3758
e 10947 25020 3758
e 11929 20499 3759
e 10375 24933 3759
e 10102 14445 3759
e 8269 27269 3759
e 13165 38078 3759
e 5822 15882 3759
e 37239 37710 3759
e 8677 39930 3759
e 4303 23254 3759
e 22307 31270 3759
e 11444 13336 3760
e 21310 34804 3760
e 2585 3819 3760
e 15721 16289 3760
e 5217 9262 3760
e 5121 33854 3760
e 1426 2497 3761
e 1918 10881 3761
e 21711 32865 3761
e 10217 37560 3761
e 21257 23879 3762
e 9847 30116 3762
e 29367 38716 3762
e 5430 14131 3762
e 204 1005 3763
e 19141 36894 3763
e 14487 23563 3763
e 9520 27560 3763
e 33948 34736 3763
e 20503 30782 3763
e 19388 23081 3763
e 2844 18735 3763
e 3287 20337 3763
e 12694 32792 3764
e 29146 31607 3764
e 2592 7005 3764
e 22574 33229 3764
e 4462 20399 3764
e 1095 16201 3764
e 26320 31219 3764
e 12346 30106 3764
e 18475 34087 3764
e 244 37342 3765
e 8909 12256 3765
e 30708 32490 3765
e 23013 39485 3765
e 7908 35729 3766
e 17261 29182 3766
e 16524 37279 3766
e 14763 27875 3766
e 2803 38448 3767
e 19831 32659 3767
e 19938 22375 3767
e 3056 32115 3767
e 26518 30382 3767
e 1013 9590 3767
e 19585 28055 3768
e 16196 16585 3768
e 3740 31698 3768
e 38531 39828 3768
e 29105 32234 3769
e 7595 18471 3769
e 1770 20797 3770
e 8330 15953 3770
e 11567 17523 3770
e 7788 37287 3770
e 6483 29578 3770
e 1656 3250 3771
e 4776 30171 3771
e 628 4928 3772
e 6408 36981 3772
e 24240 25504 3772
e 21854 37741 3772
e 2205 5784 3773
e 18228 23854 3773
e 2304 2591 3773
e 31431 35143 3774
e 837 8480 3774
e 2255 17016 3774
e 5494 12854 3774
e 15274 15938 3774
e 13283 15869 3775
e 9958 39081 3775
e 24745 35563 3775
e 3872 13164 3776
e 6745 33421 3776
e 16175 30367 3777
e 17895 27078 3777
e 205 504 3778
e 16498 30886 3778
e 4359 17097 3778
e 1951 4118 3778
e 8245 33406 3778
e 5670 31735 3778
e 16644 32274 3778
e 25575 33004 3778
e 2906 21596 3778
e 5845 7212 3779
e 3990 9816 3779
e 22253 37404 3780
e 14906 20750 3780
e 4444 30919 3780
e 7029 16417 3780
e 21926 32733 3780
e 22720 31897 3781
e 24358 34960 3781
e 4392 15485 3781
e 4059 12413 3781
e 26398 32847 3781
e 15027 31542 3781
e 3454 36428 3781
e 11911 36340 3782
e 21699 26028 3782
e 813 32538 3782
e 11027 25752 3782
e 36477 37168 3782
e 2381 7547 3782
e 24358 25310 3782
e 21363 25491 3783
e 20 582 3783
e 36506 36585 3783
e 12261 21085 3783
e 5717 9187 3783
e 6805 23520 3784
e 18905 24348 3784
e 8457 20831 3785
e 29677 34639 3785
e 22010 33696 3785
e 1001 8948 3786
e 1265 1690 3786
e 9427 23756 3786
e 7619 24426 3786
e 5616 10525 3786
e 14600 25879 3787
e 11683 29667 3787
e 14 5255 3787
e 6358 7270 3787
e 16579 22144 3787
e 15696 18084 3788
e 2391 30968 3788
e 90 8818 3788
e 34747 36845 3788
e 15685 28762 3788
e 5666 6962 3788
e 20008 29389 3789
e 22865 38350 3789
e 1114 29503 3789
e 18478 38160 3789
e 651 30413 3790
e 23612 26069 3790
e 28489 28711 3790
e 680 10179 3790
e 1608 2840 3791
e 18658 35491 3791
e 22239 38978 3791
e 4923 5931 3792
e 3084 9148 3793
e 16473 39742 3793
e 15215 29049 3794
e 36065 38562 3794
e 3327 7396 3794
e 17072 39379 3794
e 713 35496 3794
e 19785 20917 3794
e 3726 26364 3794
e 1224 5467 3794
e 894 39162 3794
e 3775 3786 3795
e 18313 39971 3795
e 30613 36681 3796
e 8876 14200 3796
e 36353 39611 3796
e 7736 15132 3796
e 30140 33131 3796
e 16171 20730 3796
e 14722 36774 3796
e 16589 29629 3796
e 5735 15186 3796
e 9706 13339 3797
e 4656 39060 3797
e 12168 27689 3797
e 16316 20159 3799
e 1418 26659 3799
e 2035 16560 3799
e 10010 19246 3799
e 6866 6974 3799
e 1406 19165 3799
e 12021 18892 3799
e 9701 36396 3799
e 7358 37152 3800
e 12264 15931 3800
e 19521 27834 3800
e 1568 3073 3800
e 2623 34827 3800
e 9973 33208 3800
e 4655 25145 3800
e 890 14492 3800
e 33475 37765 3800
e 22261 26633 3801
e 31389 33211 3801
e 29592 34301 3801
e 8170 9664 3801
e 7399 39215 3801
e 36339 39765 3801
e 24130 39353 3802
e 19954 20530 3802
e 6836 18853 3802
e 20984 34719 3802
e 1089 14798 3802
e 21562 31483 3803
e 15038 29728 3803
e 126 156 3803
e 18157 23311 3803
e 4609 19678 3804
e 5803 21253 3804
e 5029 5531 3804
e 18906 20111 3804
e 1075 35186 3804
e 1711 16853 3804
e 2240 35909 3804
e 7801 23944 3804
e 21126 24994 3805
e 11460 21583 3805
e 35118 38664 3806
e 8210 11135 3806
e 21749 39417 3806
e 13999 22320 3806
e 24487 26357 3806
e 2498 3636 3806
e 8328 14787 3807
e 1039 2841 3807
e 13704 37656 3807
e 2098 4298 3807
e 3088 33480 3807
e 11736 29892 3808
e 390 1591 3808
e 35133 35493 3808
e 12062 25535 3808
e 30405 31839 3808
e 32589 38086 3808
e 13311 20667 3808
e 34936 35366 3808
e 25351 38687 3809
e 727 11037 3809
e 2462 5157 3809
e 26708 29444 3809
e 3307 12647 3810
e 16958 39887 3810
e 11861 24492 3810
e 1389 5446 3810
e 19847 33411 3811
e 3919 8443 3811
e 6180 8143 3811
e 20691 33995 3811
e 15422 27725 3812
e 807 20904 3812
e 539 10629 3812
e 4871 30519 3813
e 17501 31773 3813
e 2364 18576 3813
e 17730 31722 3813
e 30833 33942 3813
e 13945 23470 3814
e 3725 15185 3815
e 7068 29523 3816
e 1021 17407 3816
e 9139 32882 3816
e 4434 6498 3817
e 14495 14982 3817
e 20016 21053 3817
e 16289 22849 3817
e 9094 31976 3817
e 10179 37359 3818
e 667 6666 3818
e 14891 37389 3818
e 7801 23157 3818
e 11167 31197 3818
e 26472 39496 3818
e 362 1360 3819
e 2373 24646 3819
e 19466 29415 3819
e 24456 26272 3819
e 26276 30719 3819
e 10746 18734 3820
e 4522 38280 3820
e 5446 38409 3820
e 30008 30016 3820
e 13382 23801 3821
e 14650 14792 3821
e 7658 14927 3821
e 25937 26940 3821
e 30670 35082 3821
e 5299 36368 3822
e 2451 4987 3823
e 34 101 3823
e 21786 35416 3823
e 11167 29076 3823
e 12692 21397 3824
e 13356 39155 3824
e 7153 37498 3824
e 20437 35702 3824
e 4911 24215 3824
e 3862 5023 3824
e 11815 19331 3824
e 16154 20219 3824
e 20740 35462 3824
e 22378 28720 3824
e 10469 35922 3824
e 8354 19698 3825
e 10655 38454 3825
e 1115 13956 3825
e 19189 26713 3825
e 12644 19635 3826
e 4081 19461 3826
e 4438 35059 3826
e 23794 30644 3826
e 38012 39830 3826
e 25204 32671 3826
e 4101 17675 3826
e 18210 36349 3826
e 27331 30796 3826
e 8082 20039 3826
e 22683 24128 3826
e 353 3251 3827
e 31004 36801 3827
e 8528 21584 3827
e 3265 29886 3827
e 27691 32770 3828
e 5208 28599 3828
e 8087 18317 3828
e 189 16486 3828
e 12251 18007 3828
e 20597 29196 3829
e 34687 34855 3829
e 12501 24653 3829
e 15158 19965 3829
e 21168 26071 3829
e 28184 33013 3829
e 26574 32253 3829
e 16424 16941 3829
e 5008 18952 3829
e 6658 32901 3830
e 22837 35906 3830
e 19669 36305 3830
e 555 768 3830
e 19381 27334 3830
e 1563 20224 3830
e 331 4584 3831
e 11807 13016 3832
e 33067 38397 3832
e 3265 23718 3832
e 1929 5481 3832
e 5940 14575 3832
e 29348 36350 3832
e 19076 25778 3832
e 25 144 3833
e 14082 19690 3833
e 8961 32140 3833
e 9141 19074 3833
e 7446 32407 3834
e 167 35102 3834
e 3018 4199 3834
e 7509 34273 3834
e 20517 22865 3834
e 1775 35570 3834
e 5644 32120 3834
e 26583 36582 3835
e 3900 27855 3835
e 24367 30215 3835
e 23172 30623 3835
e 8386 19656 3835
e 18925 23899 3835
e 7437 32154 3835
e 6494 11408 3835
e 18994 35809 3835
e 1434 30366 3836
e 18938 31067 3836
e 14825 24849 3836
e 65 7904 3837
e 3893 7431 3837
e 17945 28562 3837
e 18558 25252 3837
e 8486 19376 3838
e 7381 26978 3838
e 10338 21212 3838
e 8757 32482 3838
e 5935 10057 3838
e 10819 39854 3838
e 5333 14739 3839
e 35281 37212 3839
e 22179 32299 3839
e 11651 29347 3839
e 20007 32557 3839
e 6057 13207 3839
e 11245 29358 3839
e 1026 5756 3839
e 4680 6526 3839
e 22139 30567 3840
e 6435 25354 3840
e 1492 27237 3840
e 6363 12292 3840
e 13696 23383 3840
e 1283 16841 3840
e 6091 12389 3840
e 6616 11136 3840
e 11908 16818 3840
e 10856 28680 3841
e 13361 19672 3841
e 34869 39816 3841
e 11131 33002 3841
e 22034 36577 3841
e 13735 18412 3841
e 2298 36422 3841
e 2566 3669 3841
e 2927 38556 3842
e 366 22119 3842
e 1288 7548 3843
e 14117 16994 3843
e 14068 28876 3843
e 28559 38982 3843
e 8855 23645 3844
e 541 37600 3844
e 11616 38673 3844
e 20115 32136 3844
e 8864 13676 3844
e 15416 30585 3844
e 1977 36392 3844
e 1417 19378 3844
e 36401 37223 3845
e 30722 31145 3845
e 4233 13049 3845
e 13341 27804 3846
e 8828 37450 3846
e 17764 29455 3846
e 30737 35268 3846
e 9121 23934 3846
e 17231 22119 3847
e 14426 24671 3847
e 216 2182 3847
e 7072 13452 3847
e 20634 31140 3848
e 830 1975 3849
e 14637 15999 3850
e 26244 29224 3850
e 14331 15897 3850
e 19258 38801 3850
e 50 16344 3850
e 22717 28724 3851
e 24987 36228 3851
e 30808 33373 3851
e 1682 27213 3851
e 1034 15394 3852
e 6968 17678 3852
e 8897 17170 3852
e 10298 13670 3852
e 8260 15754 3853
e 1648 4613 3853
e 18868 31308 3853
e 46 24910 3853
e 2292 29384 3853
e 18762 20985 3853
e 4583 15681 3854
e 866 1986 3854
e 22309 27403 3854
e 390 29630 3855
e 7558 19803 3856
e 497 10868 3856
e 3299 19167 3856
e 4132 9115 3856
e 17245 18846 3856
e 16529 29580 3856
e 24467 24985 3857
e 1902 39987 3858
e 7199 11625 3858
e 2634 9815 3859
e 26464 39869 3859
e 12101 28276 3859
e 2943 25754 3859
e 1737 27180 3859
e 7204 36248 3860
e 16972 27280 3860
e 4651 33508 3860
e 32371 39307 3861
e 26631 36583 3861
e 10154 31621 3861
e 14233 25134 3862
e 2230 6808 3862
e 310 34209 3862
e 5840 31365 3863
e 22374 25929 3863
e 19759 31106 3863
e 10084 38064 3863
e 24634 31165 3863
e 3763 15489 3863
e 24763 25994 3864
e 5046 37273 3864
e 17599 28869 3865
e 19281 39757 3865
e 12147 15222 3865
e 7300 32698 3865
e 1691 7848 3866
e 5718 21879 3866
e 11856 34018 3866
e 31733 36951 3866
e 3593 19526 3866
e 34552 37482 3867
e 17290 26373 3867
e 23926 31588 3867
e 5770 8960 3867
e 16815 29832 3867
e 19955 20744 3868
e 24473 34472 3868
e 25298 30249 3868
e 28053 28095 3868
e 28717 35037 3868
e 947 37747 3868
e 30093 33754 3868
e 7133 26040 3868
e 22773 26502 3868
e 14538 24864 3868
e 15543 22578 3868
e 8989 17969 3868
e 254 8225 3868
e 2198 35722 3868
e 2102 27850 3869
e 15641 21749 3869
e 3606 14566 3869
e 8409 9230 3869
e 12363 29323 3870
e 12708 21831 3870
e 7422 33948 3871
e 7536 9474 3871
e 16358 35324 3871
e 3109 28763 3871
e 12886 32536 3871
e 1623 36497 3872
e 3801 13898 3872
e 4272 11887 3872
e 12655 15199 3872
e 20478 33830 3872
e 3326 24806 3872
e 11396 11664 3873
e 2157 6739 3873
e 2448 11082 3874
e 20087 24513 3874
e 34071 36579 3874
e 2182 24048 3874
e 11247 27325 3874
e 15353 28909 3874
e 9501 31411 3875
e 2459 14726 3875
e 27237 31927 3875
e 3299 15159 3875
e 216 27283 3876
e 3244 7190 3876
e 2119 10582 3877
e 9779 28173 3877
e 7245 28467 3877
e 32082 36538 3877
e 9128 10876 3877
e 11952 20836 3877
e 25088 35546 3878
e 13406 35455 3878
e 1179 20423 3878
e 6411 32609 3878
e 9198 26170 3878
e 1664 31543 3878
e 23903 28857 3878
e 6300 9206 3878
e 2747 25041 3878
e 19200 39555 3879
e 12290 20835 3879
e 14204 25481 3880
e 25266 29695 3880
e 1108 7773 3880
e 18792 31838 3880
e 17223 30262 3881
e 35139 36124 3881
e 5618 13370 3881
e 20891 39698 3881
e 31099 38454 3882
e 6880 17789 3882
e 7916 15746 3882
e 3084 11859 3882
e 19837 39475 3883
e 4919 30682 3883
e 388 7758 3883
e 29 26218 3884
e 1787 37461 3884
e 26761 31013 3885
e 2860 13124 3885
e 6259 32354 3885
e 7233 10616 3885
e 3206 6923 3885
e 16660 28235 3885
e 11299 25712 3886
e 27993 38750 3887
e 9660 30921 3887
e 34351 34814 3887
e 9160 12361 3887
e 17423 24793 3888
e 4759 13724 3888
e 1926 3542 3888
e 20312 23826 3888
e 9212 32352 3888
e 8501 27670 3888
e 17398 18848 3888
e 12684 27245 3888
e 22036 23411 3889
e 15157 15291 3889
e 23784 24926 3889
e 5048 13210 3890
e 27587 33134 3890
e 4034 31396 3890
e 1549 2526 3890
e 17849 18724 3890
e 1877 3369 3890
e 31971 36101 3890
e 16464 36945 3890
e 30810 38166 3891
e 17911 28211 3892
e 1853 6112 3892
e 5933 10923 3892
e 4842 30785 3892
e 36666 37974 3892
e 25575 36291 3892
e 4550 6436 3892
e 9639 10648 3892
e 10896 31621 3893
e 4358 17016 3893
e 14500 34271 3893
e 7176 32068 3893
e 1883 3301 3893
e 11189 33656 3893
e 13676 33881 3894
e 18475 19174 3894
e 3787 29405 3894
e 10167 13918 3895
e 2034 21448 3895
e 2393 18593 3895
e 5539 31615 3895
e 15951 39433 3896
e 6191 7593 3896
e 5388 9521 3896
e 10303 36688 3896
e 1941 24724 3896
e 9503 36936 3896
e 5531 37667 3897
e 8713 36152 3897
e 6328 32331 3897
e 2666 8016 3897
e 22470 37719 3897
e 19515 25678 3897
e 1708 1858 3897
e 12122 33425 3897
e 24385 31355 3897
e 29333 36116 3898
e 281 523 3899
e 19768 38567 3899
e 13186 28477 3899
e 3745 22909 3899
e 20251 21252 3899
e 26566 37441 3899
e 30918 31623 3899
e 12136 29170 3900
e 837 38172 3900
e 5605 21568 3900
e 5330 29348 3900
e 11696 32285 3901
e 5138 5645 3901
e 23823 34489 3901
e 11543 37688 3902
e 6509 17259 3902
e 10197 28082 3903
e 1035 2433 3903
e 8780 33539 3903
e 8335 39305 3904
e 2208 4628 3904
e 1520 1775 3905
e 315 330 3905
e 17592 18706 3905
e 3287 9840 3905
e 22178 32469 3906
e 7113 11725 3906
e 842 19201 3906
e 3122 8044 3906
e 8964 27767 3906
e 836 1343 3906
e 10975 20280 3906
e 13901 37770 3907
e 2240 30383 3907
e 443 38875 3907
e 19978 30777 3907
e 8128 37179 3907
e 3948 17924 3907
e 14026 22387 3907
e 2509 13913 3907
e 4041 32527 3907
e 4085 28061 3907
e 5268 6587 3907
e 24168 37084 3907
e 10400 12100 3907
e 15635 33301 3907
e 30607 31539 3908
e 30445 38001 3908
e 8485 10269 3908
e 784 1352 3908
e 22792 37927 3908
e 186 38850 3909
e 6039 22197 3909
e 9621 33351 3909
e 1212 3720 3909
e 7311 19252 3910
e 11749 24351 3910
e 576 21938 3910
e 6211 7981 3910
e 16232 37196 3911
e 1437 1927 3912
e 1537 19415 3912
e 4993 35258 3912
e 34704 39790 3912
e 36085 37733 3913
e 4034 29303 3913
e 4089 31165 3913
e 7755 13450 3914
e 20479 32585 3914
e 451 4678 3914
e 37103 38026 3914
e 1858 6955 3914
e 3015 32729 3914
e 8127 39276 3914
e 14605 28541 3915
e 391 33744 3915
e 14295 20095 3915
e 20676 32049 3915
e 6639 37448 3915
e 6879 33289 3915
e 3954 35879 3915
e 10949 13915 3915
e 26635 32923 3916
e 16174 18227 3916
e 11301 20677 3916
e 10052 31840 3916
e 29069 35298 3916
e 5008 29022 3917
e 21979 24809 3917
e 29733 33708 3917
e 1637 35801 3917
e 7307 22791 3917
e 15622 29394 3917
e 3911 20735 3917
e 9554 16754 3917
e 18405 37788 3917
e 36967 37790 3918
e 620 2011 3918
e 20260 30771 3918
e 25700 30126 3918
e 7222 22936 3919
e 5774 14018 3919
e 4233 5944 3919
e 766 830 3920
e 999 6722 3920
e 4350 11487 3920
e 1064 22250 3920
e 20606 28074 3921
e 2126 38736 3921
