c MST generated by Kruskal's Algorithm using Quick Sort
e 48388 86264 171
e 46153 91520 171
e 28964 40509 171
e 1747 8649 171
e 13926 31377 171
e 38292 39136 171
e 22456 72081 171
e 49659 92292 171
e 41143 99104 171
e 29633 53112 171
e 44455 46140 171
e 3855 91729 171
e 9664 96010 171
e 56597 92439 171
e 20052 32018 171
e 23633 32581 171
e 9028 25140 171
e 24797 63671 171
e 58470 91242 171
e 65845 85890 171
e 42903 62128 171
e 6744 75950 171
e 51557 77416 171
e 66785 92238 171
e 8293 21934 171
e 52344 69058 171
e 46120 47669 171
e 2522 83959 171
e 3384 26714 171
e 54547 83581 171
e 13950 69266 171
e 10368 26346 171
e 20539 29135 171
e 32929 53027 171
e 50493 84353 171
e 46505 69178 171
e 84075 92945 171
e 56136 92357 171
e 65381 82523 171
e 22497 77079 171
e 47146 77377 171
e 20934 65120 171
e 68207 76927 171
e 26390 61019 171
e 30787 76764 171
e 31922 47477 171
e 86550 95859 171
e 79581 95549 171
e 68194 77139 171
e 6804 38315 171
e 2432 47818 171
e 89064 96859 171
e 55155 57725 171
e 20524 62257 171
e 41111 75107 171
e 55421 57472 171
e 18914 76777 171
e 38638 94710 171
e 23952 30548 171
e 21424 33809 171
e 6230 87042 171
e 44288 60981 171
e 19843 93838 171
e 8216 8726 171
e 5678 70931 171
e 14279 37426 171
e 80159 97484 171
e 14025 77278 171
e 20827 68633 171
e 14391 36065 171
e 19118 32113 171
e 26532 68349 171
e 54450 54644 171
e 34834 47916 171
e 72136 75337 171
e 55813 74647 171
e 37006 49181 171
e 30647 76896 171
e 7728 27710 171
e 64654 84606 171
e 43043 95048 171
e 79192 95899 171
e 43622 59977 171
e 21860 35055 171
e 23815 81226 171
e 30777 99605 171
e 31989 84981 171
e 26554 46904 171
e 45271 95779 171
e 30470 80703 171
e 46076 83421 171
e 20236 54584 171
e 57299 82949 171
e 9798 37651 171
e 3262 55623 171
e 32874 58867 171
e 8584 52107 171
e 80172 84637 171
e 6194 34845 171
e 43090 56743 171
e 22571 83275 171
e 190 12920 171
e 9697 97556 171
e 41059 92866 171
e 69545 81224 171
e 8114 49967 171
e 63721 83914 171
e 5353 21603 171
e 30665 96120 171
e 60127 97890 171
e 35718 58443 171
e 4808 41281 171
e 3198 38783 171
e 29102 46050 171
e 41736 84734 171
e 20503 59937 171
e 16273 48524 171
e 30331 89929 171
e 15576 18989 171
e 36556 84554 171
e 43699 67580 171
e 60050 94420 171
e 62260 91130 171
e 57665 94183 171
e 94773 98196 171
e 30422 83759 171
e 10942 50084 171
e 32838 36461 171
e 52752 59029 171
e 20887 23722 171
e 17479 75943 171
e 83857 93646 171
e 23644 39840 171
e 12770 18470 171
e 56446 57037 171
e 10085 14656 171
e 9435 47053 171
e 33347 99168 171
e 57597 70793 171
e 26509 76555 171
e 87408 96999 171
e 14165 93328 171
e 2714 39223 171
e 1894 56479 171
e 67919 97522 171
e 26458 95793 171
e 65328 77409 171
e 33962 60479 171
e 28014 82452 171
e 59563 64430 171
e 21712 28341 171
e 33362 79185 171
e 45411 91895 171
e 9727 98815 171
e 63443 72423 171
e 69219 81513 171
e 83082 83661 171
e 961 23374 171
e 9363 37940 171
e 45716 64534 171
e 68130 69933 171
e 8141 83711 171
e 15582 52816 171
e 46000 47593 171
e 1491 2490 171
e 65004 83059 171
e 41509 90069 171
e 40960 47408 171
e 3081 98410 171
e 26707 81545 171
e 36536 76014 171
e 29737 68262 171
e 43853 97902 171
e 35451 96757 171
e 59748 77049 171
e 38343 75166 171
e 9740 51710 171
e 32277 69768 171
e 50424 73556 171
e 12056 36286 171
e 69130 97407 171
e 4159 58679 171
e 7360 96751 171
e 57642 96154 171
e 7785 77557 171
e 18396 94668 171
e 66262 95995 171
e 58790 82509 171
e 11787 19279 171
e 1793 68602 171
e 52003 95837 171
e 10789 42154 171
e 53648 55270 171
e 12730 82653 171
e 43838 91510 171
e 18545 49161 171
e 43889 70773 171
e 36896 71098 171
e 12722 39652 171
e 45980 68530 171
e 10424 32571 171
e 890 35254 171
e 27501 48088 171
e 12969 88206 171
e 49261 92893 171
e 3649 31126 171
e 39088 89314 171
e 21041 67786 171
e 4581 70867 171
e 47259 65047 171
e 75767 84481 171
e 20850 63272 171
e 48182 59296 171
e 46805 91142 171
e 29277 66950 171
e 3629 22418 171
e 23845 26529 171
e 84007 96116 171
e 70792 78161 171
e 39129 61201 171
e 44854 79131 171
e 44857 64293 171
e 669 92130 171
e 28838 89217 171
e 52461 96379 171
e 35684 47835 171
e 52839 52965 171
e 46332 79614 171
e 29411 66749 171
e 51693 90022 171
e 19020 59145 171
e 48244 90533 171
e 2358 9783 171
e 46986 88010 171
e 11975 40695 171
e 36123 61587 171
e 25520 35353 171
e 20405 92058 171
e 437 92746 171
e 14496 53564 171
e 34423 85507 171
e 88546 97090 171
e 15736 72795 171
e 9618 66437 171
e 12185 83784 171
e 12184 13925 171
e 15731 87512 171
e 18784 95197 171
e 7797 63245 171
e 70380 84745 171
e 42437 65240 171
e 61546 83288 171
e 8611 24591 171
e 21009 40429 171
e 41335 70054 171
e 47681 99559 171
e 31348 54008 171
e 78347 84985 171
e 54742 64763 171
e 20182 72693 171
e 65721 83584 171
e 13010 73978 171
e 11539 16065 171
e 12254 50768 171
e 28331 85046 171
e 55674 87144 171
e 40810 63316 172
e 29349 32501 172
e 29350 88915 172
e 12511 64566 172
e 36908 38336 172
e 87807 91024 172
e 40773 93806 172
e 23733 53282 172
e 5023 33790 172
e 47145 85182 172
e 56603 71585 172
e 5026 77445 172
e 56469 80693 172
e 8225 90092 172
e 5119 60206 172
e 36960 88719 172
e 29516 61166 172
e 65646 86583 172
e 65630 81835 172
e 56503 93273 172
e 23787 59148 172
e 79020 86747 172
e 1165 23752 172
e 65578 99312 172
e 65550 76011 172
e 19417 22284 172
e 2889 80612 172
e 19420 43291 172
e 21485 79363 172
e 59574 94786 172
e 73387 86952 172
e 26209 85413 172
e 7091 98206 172
e 7085 73963 172
e 3021 52472 172
e 17587 28895 172
e 11018 33628 172
e 21634 23670 172
e 85021 94694 172
e 32304 89307 172
e 21313 72670 172
e 10774 97568 172
e 953 22568 172
e 50152 87263 172
e 43994 79328 172
e 9164 39360 172
e 53592 74833 172
e 26086 73950 172
e 59825 95668 172
e 14610 67254 172
e 32199 56445 172
e 17513 90907 172
e 43230 65628 172
e 21267 38491 172
e 44070 72137 172
e 37929 47694 172
e 26829 58915 172
e 43711 67337 172
e 86968 91326 172
e 43167 96929 172
e 9114 90549 172
e 9460 45498 172
e 25916 62574 172
e 19135 84808 172
e 50806 62535 172
e 21843 44813 172
e 82268 93422 172
e 38587 94163 172
e 3269 78093 172
e 38605 64633 172
e 11183 90850 172
e 14044 62966 172
e 6835 29311 172
e 44259 59195 172
e 7230 64022 172
e 27030 75057 172
e 38635 60726 172
e 27058 81060 172
e 2807 79390 172
e 10690 17543 172
e 21948 35581 172
e 14823 40735 172
e 32937 68664 172
e 17344 56220 172
e 49697 99906 172
e 89825 95348 172
e 49687 60788 172
e 10683 57937 172
e 19267 97108 172
e 25743 63103 172
e 31812 81211 172
e 60609 99104 172
e 3414 41830 172
e 9517 67154 172
e 32971 39920 172
e 13898 90001 172
e 49602 88554 172
e 60708 62604 172
e 3459 69093 172
e 31727 74108 172
e 74389 81456 172
e 44544 99378 172
e 25636 83579 172
e 22088 38702 172
e 71301 91906 172
e 25629 82457 172
e 25621 71380 172
e 71234 76034 172
e 19053 94308 172
e 17222 86584 172
e 50978 89020 172
e 1438 29889 172
e 19673 80933 172
e 36094 61722 172
e 44707 92997 172
e 9574 60522 172
e 51005 80114 172
e 26518 35488 172
e 53246 99999 172
e 44740 73715 172
e 43784 59276 172
e 35060 79629 172
e 31504 34113 172
e 54832 84480 172
e 3630 10929 172
e 61266 97115 172
e 13753 17760 172
e 42544 55983 172
e 6475 28017 172
e 61295 65338 172
e 15032 16917 172
e 22264 32326 172
e 42503 57017 172
e 61426 93888 172
e 11517 21990 172
e 33162 59299 172
e 78635 96640 172
e 61492 80071 172
e 34991 57394 172
e 58086 94708 172
e 53163 72602 172
e 39177 62671 172
e 22335 69401 172
e 49149 86006 172
e 7249 60573 172
e 3736 73495 172
e 27637 57531 172
e 31310 96103 172
e 82944 84331 172
e 22369 81473 172
e 27664 93536 172
e 59037 64169 172
e 55025 77348 172
e 98277 99478 172
e 10866 79267 172
e 3795 60061 172
e 50391 69544 172
e 6328 29038 172
e 70030 97745 172
e 42292 82910 172
e 17007 92782 172
e 61791 97821 172
e 84472 89584 172
e 8821 24704 172
e 19813 28610 172
e 37615 58326 172
e 15184 39854 172
e 3867 59377 172
e 84453 85049 172
e 25210 26998 172
e 404 32100 172
e 45185 89403 172
e 37593 76805 172
e 11647 50329 172
e 31137 66290 172
e 16951 72982 172
e 88455 99450 172
e 18918 90877 172
e 6245 40808 172
e 27853 43997 172
e 22539 78842 172
e 18910 27425 172
e 32609 85178 172
e 57868 72312 172
e 69563 75930 172
e 27939 58944 172
e 39461 53708 172
e 45317 52320 172
e 34806 79909 172
e 62270 82568 172
e 45357 75227 172
e 22631 23076 172
e 74714 89171 172
e 22660 29874 172
e 30944 40925 172
e 32685 68394 172
e 7775 62513 172
e 57756 68781 172
e 4058 7949 172
e 8721 25374 172
e 55364 85355 172
e 39567 48819 172
e 78757 99117 172
e 18845 41419 172
e 80270 86330 172
e 19943 32783 172
e 11813 78487 172
e 33404 72135 172
e 7804 50730 172
e 77209 86382 172
e 18837 80330 172
e 2698 73733 172
e 22797 71189 172
e 8683 67599 172
e 57661 89570 172
e 62778 97252 172
e 39644 59152 172
e 22817 96937 172
e 41813 71980 172
e 28239 47442 172
e 2689 35169 172
e 62866 66555 172
e 51393 98380 172
e 7839 65833 172
e 62962 67160 172
e 68563 92109 172
e 10954 52337 172
e 9802 73091 172
e 55521 78941 172
e 16708 39025 172
e 7859 22616 172
e 52716 97718 172
e 39756 96085 172
e 2451 67437 172
e 16684 83311 172
e 63130 81648 172
e 37397 77216 172
e 11939 53862 172
e 32434 53550 172
e 52709 95339 172
e 68323 88635 172
e 20025 84078 172
e 36482 99450 172
e 10380 26046 172
e 28372 76453 172
e 1668 63902 172
e 11981 52127 172
e 63346 80607 172
e 7899 85394 172
e 30498 87543 172
e 91173 98162 172
e 13181 43795 172
e 36503 44461 172
e 5805 11228 172
e 48201 84164 172
e 4337 63974 172
e 55665 65447 172
e 9846 60719 172
e 7920 68383 172
e 37341 54127 172
e 30433 36598 172
e 2468 35649 172
e 9853 45389 172
e 15597 80994 172
e 91328 94269 172
e 37326 88474 172
e 68038 82987 172
e 8575 39040 172
e 77776 92221 172
e 63619 93940 172
e 52592 80882 172
e 67932 86721 172
e 63663 76416 172
e 1526 54040 172
e 21559 54793 172
e 16542 28336 172
e 28596 56633 172
e 80500 97562 172
e 5669 74137 172
e 8532 22680 172
e 46119 61453 172
e 23179 63481 172
e 8528 59094 172
e 2939 76092 172
e 63888 85100 172
e 34464 51642 172
e 47947 86276 172
e 30208 38799 172
e 30186 53125 172
e 36615 65400 172
e 8010 42219 172
e 12183 63705 172
e 57166 64493 172
e 91591 97266 172
e 47774 85134 172
e 52423 57019 172
e 75151 98236 172
e 41245 77206 172
e 75759 96269 172
e 51726 89474 172
e 64264 96735 172
e 8041 81337 172
e 16397 43682 172
e 47692 92747 172
e 5500 13987 172
e 37156 49719 172
e 23391 82491 172
e 28908 57761 172
e 20200 38402 172
e 28935 73026 172
e 64490 91369 172
e 64523 81350 172
e 12859 86230 172
e 64537 70372 172
e 83891 91497 172
e 8412 69422 172
e 5392 53124 172
e 64626 94376 172
e 15886 73100 172
e 29846 44766 172
e 4793 46427 172
e 2599 92149 172
e 12368 28670 172
e 12791 29750 172
e 64734 74157 172
e 64761 90341 172
e 40439 72682 172
e 4830 45910 172
e 64772 72498 172
e 34253 61541 172
e 29139 93474 172
e 16252 41706 172
e 64874 75101 172
e 56790 82277 172
e 1184 76008 172
e 8143 9019 172
e 1611 42339 172
e 12423 93207 172
e 40506 69193 172
e 1608 68066 172
e 4894 23592 172
e 47296 91095 172
e 29244 77009 172
e 53702 74720 172
e 66143 70657 172
e 5235 6850 172
e 92628 95959 172
e 3003 86080 172
e 12462 41096 172
e 16202 46246 172
e 12469 15598 172
e 85882 89165 172
e 40577 63685 172
e 8310 20527 172
e 29632 69390 172
e 59524 89624 172
e 36883 61319 172
e 10151 56456 172
e 92537 99594 172
e 65980 72925 172
e 10148 18780 172
e 40591 86119 172
e 18447 69129 172
e 56640 72865 172
e 45400 74998 173
e 52802 88559 173
e 11553 61107 173
e 51538 63212 173
e 55520 70239 173
e 1071 44117 173
e 33649 83002 173
e 29539 70417 173
e 40687 80032 173
e 17735 36774 173
e 77394 97961 173
e 73667 76578 173
e 10574 59639 173
e 50327 75082 173
e 24187 89631 173
e 17358 82024 173
e 29320 42586 173
e 53425 82625 173
e 1049 73972 173
e 87552 89186 173
e 54533 60372 173
e 11897 14890 173
e 21938 78885 173
e 71780 90814 173
e 16320 67218 173
e 5585 69096 173
e 26599 70429 173
e 12542 73880 173
e 14831 61504 173
e 1606 49156 173
e 42916 50832 173
e 43469 46864 173
e 36617 50513 173
e 24407 28406 173
e 19306 66243 173
e 5969 21148 173
e 56352 62200 173
e 30798 73867 173
e 47544 85413 173
e 9507 24943 173
e 67399 89452 173
e 54058 54844 173
e 1270 13980 173
e 20410 86350 173
e 29320 72599 173
e 14841 95920 173
e 38743 60182 173
e 12865 18852 173
e 70417 87633 173
e 4712 87098 173
e 30132 97831 173
e 32464 73324 173
e 1890 38377 173
e 63660 86028 173
e 26510 39109 173
e 10285 42357 173
e 34779 40426 173
e 53377 73146 173
e 36336 84522 173
e 5786 26348 173
e 54617 89359 173
e 6419 41408 173
e 25690 86657 173
e 55940 77333 173
e 5139 60494 173
e 16339 77918 173
e 31748 38812 173
e 21469 55566 173
e 58982 80992 173
e 50500 65034 173
e 30123 77970 173
e 27981 43931 173
e 7805 87034 173
e 22045 28590 173
e 46245 68989 173
e 20554 90954 173
e 34185 90316 173
e 15745 22317 173
e 17655 20996 173
e 61405 95033 173
e 55263 99791 173
e 91845 93867 173
e 27524 65554 173
e 39112 95472 173
e 42807 71007 173
e 26203 84974 173
e 25438 91676 173
e 61382 85434 173
e 7518 35326 173
e 39735 71059 173
e 78969 87487 173
e 36868 94341 173
e 23996 65617 173
e 14547 88719 173
e 44545 53703 173
e 12979 75823 173
e 25088 83215 173
e 1700 69451 173
e 24357 79557 173
e 58393 58502 173
e 16428 29030 173
e 13881 38240 173
e 44574 46105 173
e 64196 66075 173
e 30329 33028 173
e 60810 61362 173
e 34567 77347 173
e 19222 72364 173
e 34526 51474 173
e 7175 25855 173
e 3494 95667 173
e 49275 49694 173
e 44789 55774 173
e 65676 79236 173
e 10816 16293 173
e 5966 15010 173
e 74507 87684 173
e 67025 93031 173
e 70696 78446 173
e 15027 77857 173
e 10496 44084 173
e 55394 71552 173
e 71303 72997 173
e 40283 47019 173
e 71279 83250 173
e 38112 57547 173
e 35046 64366 173
e 19055 48856 173
e 22235 66407 173
e 69479 96135 173
e 75550 88523 173
e 6617 37948 173
e 6176 63596 173
e 52121 63090 173
e 31495 91689 173
e 65738 67284 173
e 28829 53946 173
e 12682 50746 173
e 56327 89462 173
e 11709 51384 173
e 40279 96622 173
e 17233 35688 173
e 25609 77984 173
e 33323 69667 173
e 8258 67124 173
e 42690 53567 173
e 49458 97933 173
e 25102 31008 173
e 58313 65549 173
e 74498 90377 173
e 51753 96437 173
e 35108 78173 173
e 27431 52537 173
e 35474 74524 173
e 44738 65252 173
e 76423 81830 173
e 24014 30078 173
e 5489 91127 173
e 61007 80578 173
e 35557 48026 173
e 27412 41276 173
e 35099 82568 173
e 35071 44218 173
e 17172 70341 173
e 17577 97684 173
e 30033 92912 173
e 79163 86695 173
e 56006 79341 173
e 53752 71707 173
e 33072 67551 173
e 32718 81236 173
e 26237 27107 173
e 12087 46729 173
e 12669 74614 173
e 98314 99738 173
e 19027 38094 173
e 29602 90290 173
e 64306 70472 173
e 33082 96107 173
e 26593 86107 173
e 10501 31797 173
e 15976 68757 173
e 3050 41310 173
e 26160 80338 173
e 62157 88285 173
e 73441 92505 173
e 4990 75525 173
e 69566 74236 173
e 10353 72025 173
e 1573 42983 173
e 15493 48331 173
e 10371 24009 173
e 63450 76256 173
e 51232 82602 173
e 51981 68335 173
e 16920 86502 173
e 20763 51014 173
e 5270 62977 173
e 85987 86542 173
e 8785 38421 173
e 33968 43665 173
e 37570 97233 173
e 45516 90746 173
e 46895 68170 173
e 20762 79027 173
e 55718 87525 173
e 45623 65560 173
e 29192 81911 173
e 35447 82575 173
e 40956 94004 173
e 43731 96009 173
e 33928 46805 173
e 34492 72780 173
e 28319 56230 173
e 55156 99666 173
e 76062 98034 173
e 76956 85813 173
e 337 92187 173
e 24051 43940 173
e 275 15615 173
e 12492 75189 173
e 20273 23853 173
e 41931 62333 173
e 61932 76191 173
e 50145 61318 173
e 1772 14972 173
e 55672 70702 173
e 30279 96973 173
e 2941 59189 173
e 1772 47418 173
e 46906 94032 173
e 69809 84127 173
e 52539 61161 173
e 76725 99733 173
e 41856 99016 173
e 9422 90719 173
e 68384 88299 173
e 5307 31508 173
e 4851 12002 173
e 35795 73203 173
e 54037 54066 173
e 2395 51461 173
e 7787 87736 173
e 33531 94216 173
e 749 48667 173
e 32820 79623 173
e 13173 24032 173
e 23180 76040 173
e 6017 9332 173
e 18099 93281 173
e 17828 60829 173
e 52082 69597 173
e 40827 64846 173
e 67616 92959 173
e 12524 73858 173
e 59088 70809 173
e 27789 77252 173
e 13055 93277 173
e 11121 37698 173
e 56631 63600 173
e 24717 43477 173
e 81048 93518 173
e 17472 21245 173
e 14134 95220 173
e 81433 83020 173
e 44107 93046 173
e 41725 87334 173
e 10010 77795 173
e 10535 90852 173
e 69133 74201 173
e 42275 94205 173
e 9784 58442 173
e 9739 51846 173
e 11976 76397 173
e 18782 47671 173
e 92903 92935 173
e 7891 35975 173
e 33247 90037 173
e 2854 47167 173
e 81684 98062 173
e 11609 75308 173
e 61804 68608 173
e 44147 54549 173
e 33708 79603 173
e 8379 50937 173
e 14316 90670 173
e 64706 98947 173
e 56872 75643 173
e 1617 16829 173
e 68623 84285 173
e 25258 79774 173
e 544 35127 173
e 20407 39119 173
e 75441 97407 173
e 11769 24205 173
e 7850 19851 173
e 32032 83563 173
e 48149 53329 173
e 9866 24589 173
e 29852 81127 173
e 30360 57604 173
e 7996 60076 173
e 44213 99076 173
e 60250 81125 173
e 45090 62074 173
e 10334 36152 173
e 13033 28186 173
e 58578 70373 173
e 26383 77157 173
e 63632 95631 173
e 19551 97886 173
e 33873 98608 173
e 31937 37246 173
e 2809 36261 173
e 14777 65169 173
e 24175 45261 173
e 45041 48168 173
e 39234 94773 173
e 41504 83369 173
e 82039 91203 173
e 71858 82236 173
e 25796 54964 173
e 28364 94307 173
e 61661 82020 173
e 15459 99028 173
e 1829 77078 173
e 33864 83478 173
e 38674 83552 173
e 6120 29716 173
e 30936 42501 173
e 18154 74554 173
e 34563 62463 173
e 8617 21446 173
e 46179 56470 173
e 58035 83344 173
e 90862 97571 173
e 7690 29713 174
e 57618 86666 174
e 57431 77597 174
e 75942 91089 174
e 62854 90357 174
e 48177 73476 174
e 16750 96413 174
e 11854 14868 174
e 10119 88704 174
e 68760 70684 174
e 9265 58630 174
e 30756 94772 174
e 28460 41173 174
e 55433 76920 174
e 18417 82665 174
e 78765 79233 174
e 23065 90214 174
e 48549 51063 174
e 75930 98291 174
e 37473 38180 174
e 22774 38222 174
e 40662 54866 174
e 33618 92771 174
e 20838 35368 174
e 41915 42113 174
e 15608 26742 174
e 65047 95276 174
e 62565 74118 174
e 5051 58684 174
e 4382 73056 174
e 11792 95252 174
e 9859 87489 174
e 13131 84895 174
e 57733 65836 174
e 11787 89180 174
e 28094 52733 174
e 62515 91467 174
e 45463 80019 174
e 16577 54116 174
e 82348 94103 174
e 15332 47007 174
e 28047 94476 174
e 34756 36666 174
e 57356 79996 174
e 92344 94279 174
e 50288 64631 174
e 33361 73168 174
e 10476 62757 174
e 8740 40774 174
e 23978 53763 174
e 9719 67712 174
e 46028 51653 174
e 7762 49801 174
e 30987 51278 174
e 56695 59174 174
e 23119 45036 174
e 1484 86319 174
e 8552 55032 174
e 67845 86476 174
e 63692 83918 174
e 774 43032 174
e 8767 47731 174
e 48032 66952 174
e 16915 40920 174
e 55207 92017 174
e 16538 55858 174
e 62135 84915 174
e 55199 84540 174
e 84400 93540 174
e 23762 27105 174
e 36291 62432 174
e 46086 62392 174
e 2484 61307 174
e 39368 65918 174
e 31126 31313 174
e 47995 51857 174
e 1117 13171 174
e 16963 28047 174
e 33275 71900 174
e 12546 37213 174
e 19825 61283 174
e 13069 95093 174
e 34475 78660 174
e 51632 77421 174
e 6270 6987 174
e 21415 50955 174
e 51638 77775 174
e 45151 93574 174
e 63892 95265 174
e 34178 84289 174
e 57239 74307 174
e 23195 73957 174
e 39288 94549 174
e 34461 83505 174
e 18033 34164 174
e 8268 19653 174
e 5631 50622 174
e 47921 75950 174
e 31231 81083 174
e 979 49137 174
e 42292 43878 174
e 86394 90417 174
e 40569 89167 174
e 13030 87502 174
e 51674 69704 174
e 70179 98360 174
e 31301 48199 174
e 27665 48753 174
e 6360 77627 174
e 61625 99899 174
e 17711 61438 174
e 70214 95448 174
e 31306 77877 174
e 37670 56324 174
e 38234 79399 174
e 15122 23052 174
e 39193 66324 174
e 36203 58146 174
e 31345 41519 174
e 13662 96659 174
e 11538 95873 174
e 34966 52933 174
e 31348 93263 174
e 27596 28034 174
e 32713 87636 174
e 19400 85731 174
e 3702 73285 174
e 82895 94987 174
e 83688 92253 174
e 13695 86278 174
e 77998 94976 174
e 42491 55619 174
e 91 85374 174
e 19741 25482 174
e 34006 91206 174
e 52453 85706 174
e 6447 88439 174
e 22275 41696 174
e 17974 20251 174
e 41294 75692 174
e 65408 73031 174
e 67251 87511 174
e 15040 38768 174
e 53214 53481 174
e 18998 26481 174
e 19722 62719 174
e 6477 10455 174
e 42546 47700 174
e 34168 67634 174
e 78049 91949 174
e 30074 73604 174
e 30073 32400 174
e 67180 96248 174
e 33776 47010 174
e 18301 36812 174
e 12615 61979 174
e 10264 21500 174
e 39018 63321 174
e 12930 74451 174
e 5137 75940 174
e 49344 77464 174
e 27402 68798 174
e 19690 78401 174
e 38992 55983 174
e 31539 36942 174
e 13805 39030 174
e 76414 99821 174
e 79970 95201 174
e 851 13266 174
e 51742 57831 174
e 3566 43629 174
e 18310 72889 174
e 6562 68966 174
e 64328 91192 174
e 40852 41078 174
e 17937 66597 174
e 38923 58456 174
e 22137 73272 174
e 42683 48343 174
e 17224 62766 174
e 22121 27523 174
e 27306 32111 174
e 73 92961 174
e 3507 12410 174
e 38864 97615 174
e 4665 18499 174
e 15810 86394 174
e 37796 58222 174
e 13864 44625 174
e 22076 66805 174
e 12284 64849 174
e 3468 76755 174
e 74394 85969 174
e 24263 89343 174
e 32581 96516 174
e 10241 94355 174
e 3463 51372 174
e 4685 95042 174
e 9967 62624 174
e 60711 68591 174
e 84724 85482 174
e 42838 97100 174
e 41171 62990 174
e 9521 43168 174
e 49621 92293 174
e 71532 91064 174
e 3422 20993 174
e 58440 61549 174
e 37131 77030 174
e 58442 67343 174
e 31793 40315 174
e 10883 59130 174
e 36019 93863 174
e 18621 54110 174
e 37825 89504 174
e 31829 47944 174
e 47551 85713 174
e 56964 86654 174
e 31829 43611 174
e 24199 72930 174
e 23881 73850 174
e 31830 43920 174
e 29553 83647 174
e 54556 74042 174
e 1425 27599 174
e 49733 58348 174
e 53422 65715 174
e 60467 60524 174
e 44384 45581 174
e 35230 41866 174
e 9980 60801 174
e 12846 35534 174
e 77393 99804 174
e 49752 70606 174
e 76560 94617 174
e 27087 58563 174
e 50853 74808 174
e 9245 94027 174
e 47492 94595 174
e 54510 74407 174
e 34305 81150 174
e 49802 77234 174
e 44319 46694 174
e 72040 77475 174
e 31950 92310 174
e 24170 95211 174
e 77622 80341 174
e 5371 24462 174
e 12824 32297 174
e 14032 84578 174
e 38623 84110 174
e 43038 63578 174
e 49854 53917 174
e 21861 87765 174
e 32874 65449 174
e 32566 55341 174
e 230 94602 174
e 25931 51027 174
e 29075 61789 174
e 14083 47308 174
e 26935 32672 174
e 9105 47217 174
e 26418 73095 174
e 66559 67575 174
e 66558 90638 174
e 84841 95007 174
e 25967 98640 174
e 16165 61151 174
e 50789 82916 174
e 32074 42376 174
e 26427 47495 174
e 37085 77005 174
e 26007 30195 174
e 4828 20730 174
e 24094 63586 174
e 9441 14999 174
e 50032 60679 174
e 7403 49042 174
e 17484 30415 174
e 32829 63929 174
e 17488 68023 174
e 52254 79078 174
e 26799 36080 174
e 1803 21637 174
e 19473 34437 174
e 50105 66613 174
e 14472 26407 174
e 54247 59997 174
e 59824 68032 174
e 16249 88963 174
e 9166 47134 174
e 752 57457 174
e 36811 46104 174
e 26345 46066 174
e 38370 91595 174
e 81007 84009 174
e 47352 73511 174
e 9416 87300 174
e 12634 70762 174
e 78335 84276 174
e 29185 30948 174
e 59774 99355 174
e 14221 75937 174
e 47154 83262 174
e 14229 23898 174
e 43326 50715 174
e 36820 60097 174
e 32514 44466 174
e 51907 86970 174
e 65905 89237 174
e 21674 57248 174
e 10186 79726 174
e 59734 80274 174
e 8301 43269 174
e 79570 83963 174
e 1874 81894 174
e 43523 53543 174
e 43348 61918 174
e 59244 75988 174
e 19435 42518 174
e 10789 63198 174
e 83641 88006 174
e 64962 69430 174
e 11019 53718 174
e 14425 88162 174
e 26182 55245 174
e 59624 83549 174
e 29238 97428 174
e 32335 99849 174
e 59603 80092 174
e 14276 21171 174
e 43864 60469 174
e 10049 93201 174
e 35804 71521 174
e 65218 76094 174
e 63243 90039 174
e 20021 33244 174
e 41655 69306 174
e 77271 90484 174
e 68289 95776 174
e 1673 66067 174
e 24755 63737 174
e 16665 52601 174
e 63194 64133 174
e 63326 82261 174
e 20755 91822 174
e 22995 40305 174
e 4315 25675 174
e 9830 54191 174
e 56713 68279 174
e 5832 13546 174
e 63133 66573 174
e 24775 48451 174
e 30579 83460 174
e 47047 60764 174
e 68238 84496 174
e 9813 23337 174
e 34574 68575 174
e 23006 90707 174
e 35587 76680 174
e 11920 45632 174
e 30604 58193 174
e 63048 65685 174
e 68539 94850 174
e 41722 96235 174
e 11881 34526 174
e 30685 64278 174
e 23033 87937 174
e 18484 83101 174
e 33467 84334 174
e 29450 65642 174
e 48465 71801 174
e 23041 54777 174
e 57413 64276 175
e 56139 93308 175
e 41111 78239 175
e 12459 58173 175
e 27684 56630 175
e 49785 79964 175
e 63384 95598 175
e 26394 86524 175
e 84477 90964 175
e 1831 71446 175
e 52326 87662 175
e 14004 76258 175
e 55541 74825 175
e 26457 54852 175
e 49055 68352 175
e 256 48961 175
e 23483 97446 175
e 7747 84764 175
e 9070 51496 175
e 8845 63524 175
e 25301 29745 175
e 6336 48307 175
e 8299 76451 175
e 8660 82114 175
e 63674 74247 175
e 34632 73576 175
e 41092 98092 175
e 18020 53049 175
e 1527 73371 175
e 7083 45360 175
e 32348 75300 175
e 11192 89026 175
e 47281 92778 175
e 14739 97246 175
e 62287 70515 175
e 61724 74641 175
e 1940 93019 175
e 6849 13984 175
e 36744 58690 175
e 26981 45280 175
e 27723 66302 175
e 87485 97054 175
e 41078 74345 175
e 44213 93771 175
e 12358 14908 175
e 10547 37374 175
e 67520 68257 175
e 70010 89856 175
e 45527 90217 175
e 3826 99919 175
e 21227 94699 175
e 16176 98130 175
e 36977 63179 175
e 14723 89619 175
e 89068 91990 175
e 51587 81031 175
e 5358 87977 175
e 65792 99921 175
e 63399 64041 175
e 11749 74373 175
