c MST generated by Kruskal's Algorithm using Quick Sort
g 10000 9999
e 9074 9078 2263
e 636 8297 2264
e 5864 7898 2265
e 2275 3942 2265
e 1988 2805 2265
e 5016 8679 2265
e 3747 5869 2266
e 3052 8209 2267
e 5657 5674 2267
e 1803 8360 2268
e 722 6552 2270
e 6200 9499 2271
e 2616 4721 2272
e 3317 7472 2274
e 46 882 2274
e 1265 5391 2275
e 641 2226 2276
e 5209 8578 2276
e 5922 8480 2277
e 2713 6362 2278
e 2347 3281 2278
e 339 5438 2278
e 541 7455 2279
e 2005 4012 2279
e 3079 6693 2280
e 1881 2154 2280
e 3870 5475 2283
e 2740 9097 2285
e 969 6073 2285
e 124 6714 2286
e 6269 6680 2287
e 38 2597 2287
e 4849 9567 2287
e 9 131 2289
e 14 679 2289
e 3223 9007 2290
e 782 4050 2290
e 1332 3808 2291
e 2172 4829 2291
e 1945 3886 2291
e 9119 9475 2291
e 1130 9098 2292
e 694 1514 2292
e 1924 4990 2292
e 2111 4756 2293
e 1284 4601 2295
e 4918 6872 2296
e 4379 8196 2296
e 5188 5272 2297
e 4602 7559 2298
e 1082 8164 2299
e 1021 8597 2299
e 3321 5852 2300
e 2116 4275 2301
e 4756 6339 2301
e 4556 7949 2301
e 4188 6080 2302
e 7270 7412 2302
e 278 3854 2305
e 1827 2925 2307
e 8025 9413 2307
e 835 8133 2308
e 1262 3654 2308
e 86 1647 2308
e 6754 7334 2311
e 3170 5697 2311
e 716 2575 2312
e 2169 4427 2313
e 2896 5217 2315
e 2189 8359 2315
e 5914 9076 2316
e 661 4014 2317
e 4116 9122 2317
e 4419 6111 2318
e 6251 6575 2319
e 1851 6010 2320
e 2 24 2320
e 4899 8775 2321
e 4486 5398 2321
e 9036 9748 2322
e 2993 9949 2323
e 2669 5127 2324
e 1445 2181 2324
e 6246 9291 2324
e 4518 9182 2325
e 4575 9217 2326
e 868 1551 2327
e 1269 6699 2328
e 762 2620 2328
e 5091 9088 2329
e 2574 6413 2330
e 517 6829 2330
e 2475 5289 2331
e 220 2387 2331
e 789 3104 2334
e 5147 7120 2335
e 206 4769 2335
e 502 5641 2336
e 1530 7963 2336
e 2355 3358 2336
e 6625 8918 2341
e 2093 6848 2342
e 1873 2951 2344
e 3185 4708 2344
e 3424 6645 2344
e 5121 9485 2344
e 693 2460 2345
e 6149 7292 2345
e 507 2418 2346
e 6824 7030 2346
e 2618 7189 2347
e 3190 3869 2348
e 2684 4825 2349
e 1636 3960 2349
e 2969 4927 2349
e 7839 9625 2349
e 618 9019 2350
e 55 1332 2350
e 7675 9280 2350
e 700 2863 2353
e 1850 2888 2354
e 6943 7225 2354
e 4490 7867 2355
e 1929 2227 2355
e 2073 8156 2355
e 7485 7985 2357
e 1804 3572 2357
e 3628 5012 2358
e 2139 2791 2358
e 4392 6900 2358
e 3792 4973 2359
e 6930 8134 2360
e 3254 5914 2360
e 3394 9458 2361
e 3885 8221 2362
e 3108 5391 2363
e 1818 8281 2364
e 392 2354 2365
e 5490 6146 2367
e 1198 6654 2369
e 926 8467 2371
e 1007 4935 2371
e 2682 8767 2372
e 8901 9833 2373
e 8312 9416 2373
e 824 9789 2373
e 114 696 2373
e 6996 8310 2374
e 6507 8766 2374
e 1258 7876 2377
e 534 4602 2378
e 182 2499 2380
e 3722 7696 2381
e 7002 9408 2381
e 6420 9930 2382
e 468 1737 2382
e 126 186 2382
e 618 6041 2383
e 470 1674 2383
e 5350 9666 2384
e 176 183 2385
e 604 1440 2385
e 2942 9455 2385
e 3205 7032 2385
e 299 5137 2388
e 8072 9634 2388
e 4961 8841 2390
e 4274 8155 2390
e 793 974 2390
e 3060 8083 2390
e 4375 8630 2391
e 4991 7465 2395
e 2929 7185 2396
e 2158 6702 2398
e 4332 5494 2399
e 5344 9489 2399
e 1455 2709 2401
e 1260 4991 2402
e 856 8712 2402
e 3481 4627 2403
e 21 48 2404
e 231 6070 2405
e 3741 6793 2406
e 848 1223 2406
e 1992 3450 2407
e 4351 8064 2408
e 4104 7665 2408
e 8725 8905 2409
e 422 5309 2411
e 4273 8600 2414
e 4584 8746 2414
e 3595 6658 2415
e 4524 5928 2415
e 3912 4331 2416
e 2995 7178 2416
e 5014 7868 2417
e 2016 5759 2417
e 3301 9080 2418
e 470 783 2419
e 2879 7633 2421
e 2280 7449 2421
e 73 7032 2423
e 3440 6430 2423
e 4860 7027 2425
e 1650 3634 2425
e 1447 9108 2425
e 618 1372 2426
e 1991 3725 2426
e 2244 3018 2426
e 5721 8249 2426
e 160 6294 2426
e 2686 3651 2427
e 5293 6815 2428
e 2306 5375 2428
e 3073 8921 2430
e 2363 5866 2430
e 8351 8696 2431
e 644 1795 2432
e 912 3661 2432
e 5405 7517 2432
e 2670 4259 2432
e 3128 5839 2433
e 9724 9770 2434
e 3924 4862 2435
e 3992 6150 2435
e 31 4434 2436
e 195 7384 2436
e 398 2053 2437
e 1949 3799 2437
e 2855 7672 2437
e 5707 9446 2438
e 6230 8288 2439
e 1141 2543 2439
e 191 1529 2440
e 5886 6361 2440
e 1984 5997 2440
e 5134 9444 2440
e 1325 3500 2441
e 2630 5971 2443
e 3708 5936 2444
e 456 3060 2445
e 5039 9725 2446
e 5435 5861 2446
e 3453 6371 2446
e 2482 3521 2447
e 5169 8018 2449
e 38 582 2450
e 6359 7932 2450
e 3769 9544 2451
e 2736 8540 2451
e 1004 3153 2452
e 5612 9430 2452
e 1356 1863 2454
e 2703 3054 2454
e 3641 6510 2455
e 143 3410 2455
e 5011 9595 2455
e 3928 4567 2458
e 2591 8723 2459
e 729 2235 2460
e 2065 8027 2461
e 3324 5827 2462
e 437 3627 2463
e 532 2963 2463
e 3625 6824 2465
e 570 5394 2465
e 5159 7948 2467
e 2073 7000 2467
e 5521 7208 2468
e 7100 9778 2469
e 7717 9092 2469
e 649 9185 2470
e 1605 9566 2470
e 2365 5590 2470
e 9756 9763 2471
e 474 9052 2471
e 1931 8032 2471
e 2374 5029 2471
e 1453 3258 2472
e 2590 6992 2473
e 2958 5194 2474
e 3714 9031 2474
e 1963 4939 2475
e 3489 7689 2476
e 6370 8443 2476
e 2152 9472 2478
e 3290 6997 2478
e 4913 5686 2481
e 6842 7909 2482
e 2793 8639 2483
e 2234 7966 2483
e 6762 8313 2483
e 7306 9556 2485
e 2093 6590 2485
e 210 3838 2485
e 2140 8902 2485
e 2776 3541 2486
e 464 4482 2486
e 5507 5597 2486
e 3750 7353 2487
e 8159 8857 2488
e 2781 5560 2489
e 3888 9666 2489
e 4590 8862 2490
e 4987 8440 2492
e 4428 5878 2493
e 3772 3832 2495
e 1390 6425 2496
e 1253 4968 2497
e 2751 4625 2497
e 1479 3762 2497
e 3805 7858 2499
e 3639 7407 2499
e 1468 6716 2499
e 1375 7637 2501
e 453 984 2501
e 8997 9814 2502
e 5894 7292 2503
e 6592 7574 2503
e 3531 4532 2504
e 1233 6297 2504
e 6703 6850 2505
e 1322 9581 2506
e 828 1396 2507
e 715 6052 2507
e 217 3963 2510
e 4863 5902 2510
e 3546 6729 2511
e 3207 9354 2511
e 7749 9358 2512
e 8182 8363 2514
e 2796 6267 2515
e 837 5938 2515
e 2753 7209 2515
e 567 915 2516
e 934 4406 2518
e 3814 5093 2518
e 158 613 2518
e 567 6730 2518
e 4990 8990 2520
e 3029 8899 2520
e 122 8605 2520
e 1758 2349 2520
e 416 6072 2520
e 4863 6146 2522
e 9248 9397 2523
e 2388 3174 2523
e 2513 8526 2524
e 812 2475 2524
e 905 6529 2524
e 496 3887 2524
e 4520 8170 2524
e 4999 8080 2525
e 8099 8265 2526
e 1787 3104 2528
e 5577 7512 2529
e 8437 8610 2531
e 5624 7505 2531
e 5375 7313 2532
e 1353 1869 2532
e 1682 7272 2533
e 4080 9627 2534
e 7305 8302 2535
e 692 875 2535
e 9060 9496 2536
e 243 3930 2537
e 1414 6508 2537
e 1053 6977 2537
e 3586 4159 2537
e 480 8674 2538
e 6683 9375 2538
e 271 5792 2539
e 22 1482 2539
e 8409 9604 2540
e 3607 7083 2540
e 1116 2323 2541
e 1467 2811 2541
e 589 5408 2541
e 440 8899 2541
e 1765 9157 2543
e 8349 8928 2543
e 452 2190 2545
e 7694 9486 2546
e 945 4886 2547
e 2734 2952 2547
e 3279 7758 2547
e 331 2156 2547
e 9691 9986 2549
e 266 506 2550
e 1855 9222 2551
e 1050 3575 2553
e 90 125 2553
e 1347 4554 2553
e 940 5493 2554
e 1500 8415 2554
e 3435 3489 2557
e 228 5331 2559
e 170 3986 2559
e 1731 3475 2559
e 2956 2985 2560
e 1348 9557 2560
e 993 8202 2560
e 2734 3354 2560
e 4959 7497 2561
e 3941 5827 2561
e 4664 5564 2561
e 2714 8442 2562
e 7369 9966 2563
e 1321 5475 2564
e 7787 8786 2565
e 8483 9023 2566
e 1430 8503 2566
e 3461 7113 2567
e 466 6086 2571
e 921 5280 2572
e 2552 4210 2572
e 4885 6790 2573
e 859 6686 2573
e 638 1888 2573
e 1234 3005 2575
e 2063 5771 2576
e 8707 9141 2576
e 1630 6475 2577
e 7557 9276 2577
e 1039 4577 2578
e 4258 6647 2579
e 6370 9952 2579
e 5291 5824 2580
e 2517 5978 2581
e 1869 6896 2582
e 468 719 2582
e 276 6065 2583
e 637 7669 2583
e 6020 7673 2584
e 2894 9914 2584
e 42 7440 2585
e 1659 4405 2586
e 6988 8972 2586
e 6714 7146 2586
e 2489 7638 2587
e 2566 9610 2587
e 2848 7860 2587
e 4868 5698 2588
e 6040 6471 2590
e 3688 5714 2591
e 2562 4127 2591
e 7811 8799 2592
e 2325 7839 2592
e 5097 5998 2592
e 1120 7689 2592
e 1050 6785 2592
e 2496 5434 2592
e 2528 3315 2595
e 123 8398 2595
e 580 8145 2597
e 6450 8131 2597
e 4689 9953 2597
e 1286 9214 2598
e 6424 9498 2598
e 703 6781 2599
e 2372 6399 2599
e 3765 6243 2600
e 935 1228 2602
e 6544 8923 2602
e 457 5568 2602
e 3494 3813 2603
e 1400 5987 2604
e 9 6226 2607
e 536 3053 2610
e 4030 8702 2611
e 4624 9678 2611
e 7330 9331 2613
e 6089 8687 2613
e 4777 6646 2615
e 8634 8937 2615
e 95 8585 2616
e 195 571 2616
e 1332 1363 2618
e 4035 6066 2620
e 766 1520 2623
e 6604 6984 2623
e 3398 8925 2624
e 760 6929 2628
e 5475 6246 2629
e 779 1222 2629
e 3286 5550 2629
e 4788 5693 2630
e 2778 2951 2631
e 1136 5059 2632
e 1250 3514 2632
e 137 222 2634
e 5534 7105 2634
e 6171 7528 2634
e 270 8689 2636
e 2439 5783 2636
e 7056 7609 2636
e 1711 3835 2637
e 5008 9259 2638
e 1750 3672 2638
e 3571 7513 2642
e 6909 7210 2642
e 4430 9852 2642
e 81 975 2643
e 5324 9875 2643
e 3273 4100 2644
e 1731 9812 2644
e 2299 9423 2645
e 3445 7723 2647
e 3368 4039 2649
e 2846 6628 2649
e 6705 7665 2650
e 2357 8928 2653
e 1300 6192 2653
e 7500 9432 2654
e 2823 7535 2654
e 382 7921 2654
e 260 444 2655
e 5836 8749 2655
e 728 1777 2655
e 4472 9320 2657
e 987 5696 2657
e 2511 4030 2658
e 5614 7667 2659
e 2366 7661 2659
e 3253 5530 2662
e 1806 5631 2663
e 6710 7155 2664
e 3136 7235 2664
e 1707 7668 2664
e 2270 7901 2665
e 2196 3843 2665
e 2238 6993 2666
e 4548 8271 2667
e 3867 6468 2668
e 6590 7010 2668
e 7496 8900 2671
e 3320 6431 2672
e 5713 6254 2674
e 214 6896 2675
e 478 1793 2675
e 5966 7317 2675
e 3203 4273 2676
e 735 1309 2678
e 2629 3222 2678
e 1146 9354 2679
e 1108 9722 2682
e 1328 9710 2682
e 4194 8187 2683
e 78 123 2684
e 6273 9029 2685
e 5726 7425 2685
e 6880 8572 2685
e 1349 5588 2685
e 315 2012 2686
e 1219 7552 2688
e 7112 9936 2689
e 121 521 2691
e 556 4965 2692
e 299 4456 2692
e 7124 9476 2692
e 2118 5768 2692
e 3475 3633 2693
e 8496 9911 2694
e 4890 7584 2695
e 482 2003 2695
e 4424 5026 2695
e 4358 6708 2695
e 4409 8221 2695
e 2666 4410 2696
e 3359 6011 2697
e 8390 8882 2698
e 3777 8853 2699
e 1728 8337 2699
e 2763 7009 2700
e 8461 9671 2701
e 266 5226 2701
e 1579 5817 2702
e 5642 5916 2704
e 6504 6782 2704
e 494 2925 2706
e 1682 4110 2708
e 206 6365 2709
e 1433 1882 2710
e 4374 6242 2711
e 1237 2427 2711
e 5429 6652 2712
e 5200 6970 2712
e 265 9497 2714
e 3774 7660 2714
e 1528 2403 2715
e 3131 7094 2716
e 3888 5794 2717
e 2175 9747 2720
e 3719 6672 2721
e 6716 8376 2722
e 5001 8725 2722
e 1792 2522 2723
e 110 1766 2723
e 1474 5318 2725
e 136 3041 2727
e 7732 8978 2727
e 4892 6538 2728
e 5643 6001 2728
e 549 8298 2729
e 3280 3339 2730
e 4647 4885 2731
e 3089 3093 2732
e 15 173 2733
e 2291 4842 2734
e 2387 9520 2735
e 1162 1810 2735
e 9003 9242 2736
e 3200 8017 2736
e 977 3136 2739
e 2156 4058 2739
e 8897 9811 2740
e 2825 6380 2740
e 3329 5072 2741
e 5793 7708 2741
e 3379 6237 2742
e 3279 5059 2743
e 7788 8281 2743
e 1834 1862 2743
e 5351 7128 2744
e 1138 3715 2744
e 1486 6529 2744
e 58 3496 2744
e 457 4727 2745
e 3254 3883 2748
e 1256 1357 2749
e 693 1225 2749
e 348 2038 2750
e 47 4075 2753
e 1755 3444 2753
e 2518 2917 2755
e 812 1742 2757
e 228 1277 2757
e 5009 7644 2759
e 4832 7300 2760
e 2596 6896 2764
e 7952 8588 2765
e 1253 8420 2765
e 3560 8729 2765
e 751 4626 2766
e 3614 6038 2767
e 3580 4601 2767
e 2088 7081 2768
e 3854 6688 2770
e 324 2301 2771
e 1645 7633 2771
e 1518 8840 2771
e 5904 5956 2772
e 1402 2125 2773
e 5095 8197 2777
e 279 1587 2778
e 618 9138 2778
e 1157 2947 2780
e 729 3371 2780
e 1568 4367 2780
e 2074 7927 2781
e 5208 9814 2783
e 3087 5228 2783
e 3364 8959 2783
e 4036 5239 2783
e 852 6396 2784
e 5062 6953 2784
e 940 3672 2784
e 2595 5543 2786
e 6169 8663 2787
e 1314 3311 2787
e 6448 6609 2788
e 3957 5312 2788
e 7839 8206 2790
e 534 5602 2790
e 6845 9162 2791
e 1409 2220 2791
e 4471 8372 2791
e 3516 6479 2792
e 3918 5983 2792
e 573 847 2792
e 2317 6516 2793
e 914 3020 2795
e 113 2433 2795
e 999 7989 2796
e 224 547 2797
e 21 1976 2797
e 6427 8904 2797
e 132 8754 2798
e 1643 4450 2798
e 2956 6532 2798
e 2994 9882 2799
e 2908 8647 2801
e 2816 4347 2801
e 1087 9763 2802
e 2407 7376 2805
e 6909 8438 2805
e 1247 2546 2805
e 378 3543 2806
e 5433 5452 2806
e 1969 3220 2808
e 293 8085 2808
e 3180 5310 2810
e 7516 9274 2810
e 1875 9883 2811
e 794 6469 2811
e 1809 2354 2813
e 1210 2697 2814
e 404 3725 2814
e 320 7038 2815
e 2295 6488 2816
e 1561 3089 2816
e 2009 8804 2816
e 1129 3168 2818
e 13 1213 2819
e 5609 9976 2822
e 6028 6656 2822
e 1803 9661 2823
e 348 2141 2823
e 9282 9529 2825
e 536 7919 2826
e 6339 7600 2827
e 7989 8841 2829
e 1182 1857 2830
e 2802 8380 2830
e 7277 9627 2831
e 120 872 2832
e 1287 2019 2834
e 300 3486 2836
e 3200 8669 2836
e 4619 9295 2837
e 1525 6767 2837
e 1147 5779 2838
e 3145 7150 2838
e 1949 8734 2840
e 1903 9585 2841
e 856 1832 2841
e 2418 2919 2842
e 6433 9754 2842
e 1614 2533 2842
e 992 9990 2843
e 566 7798 2843
e 4661 7573 2845
e 8882 9493 2845
e 4342 4498 2848
e 2465 3353 2851
e 4485 5354 2851
e 875 2813 2853
e 124 4105 2853
e 794 8832 2855
e 2752 3800 2856
e 470 8517 2857
e 1217 1876 2857
e 8594 9307 2857
e 4485 6234 2858
e 3012 4987 2859
e 4329 7572 2859
e 944 4952 2859
e 691 5406 2859
e 5465 7847 2860
e 3631 5267 2861
e 3837 4631 2862
e 6935 8058 2862
e 2721 9972 2863
e 1124 3936 2864
e 5157 9440 2867
e 129 1508 2867
e 7154 8810 2870
e 6215 8090 2871
e 1353 7699 2871
e 458 5920 2872
e 6239 8868 2872
e 4482 9344 2872
e 3705 4813 2873
e 2335 5453 2874
e 441 4752 2875
e 6687 7707 2876
e 725 2523 2876
e 4412 4931 2877
e 5440 7633 2877
e 8160 8462 2878
e 4657 6551 2878
e 7323 7571 2879
e 1109 2437 2879
e 1831 2718 2881
e 3754 6107 2881
e 1811 5461 2882
e 4325 6383 2882
e 3328 9153 2883
e 2884 3170 2883
e 5253 8869 2883
e 3119 3134 2884
e 7071 9355 2886
e 5141 9378 2886
e 2253 6727 2888
e 5616 7443 2889
e 278 9844 2889
e 3484 4771 2890
e 4558 5823 2891
e 7488 9079 2892
e 5899 8560 2894
e 1258 1844 2898
e 1636 4961 2899
e 7799 8579 2902
e 5622 9110 2902
e 2029 3587 2902
e 6201 7442 2902
e 236 1261 2902
e 938 5199 2903
e 1185 2942 2904
e 686 2677 2906
e 5270 9921 2906
e 5693 8249 2906
e 5541 9634 2907
e 1870 4554 2909
e 4335 6111 2910
e 2699 8242 2910
e 2327 6649 2912
e 1017 4602 2914
e 2674 6147 2914
e 6513 7930 2914
e 1229 1376 2917
e 5108 6182 2918
e 5485 7999 2918
e 4378 6082 2918
e 3779 8451 2919
e 6834 9203 2920
e 8432 9694 2920
e 2353 4990 2921
e 3287 3338 2921
e 4217 5665 2922
e 7367 8533 2923
e 697 1849 2924
e 6937 7489 2925
e 1096 4767 2925
e 2129 3060 2926
e 4393 8382 2928
e 3501 8226 2930
e 1895 2742 2930
e 3216 4226 2931
e 7974 9768 2932
e 3560 9364 2933
e 6769 8546 2933
e 1198 2788 2935
e 8111 8787 2935
e 3689 8863 2936
e 7041 9760 2937
e 3928 4377 2938
e 6954 8975 2941
e 101 1296 2941
e 2035 8091 2941
e 2683 4859 2942
e 1141 3778 2942
e 2764 6668 2944
e 3353 4514 2945
e 341 4155 2946
e 4091 9832 2946
e 464 2151 2948
e 4115 8136 2948
e 492 556 2949
e 5209 8174 2950
e 539 1036 2950
e 3370 8342 2951
e 120 3410 2951
e 5136 6961 2952
e 1355 6704 2954
e 1544 3420 2954
e 1052 8465 2954
e 802 930 2954
e 2736 5327 2957
e 2364 4612 2958
e 3666 9046 2958
e 762 1581 2958
e 345 2625 2959
e 168 2543 2959
e 7297 9755 2962
e 7440 9648 2963
e 1949 5536 2963
e 2062 2666 2965
e 5491 8433 2967
e 1135 3109 2967
e 402 6847 2967
e 3462 7999 2968
e 9486 9511 2969
e 1474 4158 2971
e 1497 9575 2972
e 799 2319 2972
e 226 3353 2972
e 1779 3902 2973
e 1605 4303 2974
e 3941 4021 2974
e 3204 6723 2975
e 1155 3172 2976
e 4724 5615 2977
e 4256 7380 2977
e 826 1213 2980
e 3257 8267 2981
e 1712 5804 2982
e 4898 5197 2984
e 3216 9193 2985
e 5233 9892 2986
e 4317 7380 2986
e 2007 2362 2987
e 35 50 2987
e 438 439 2988
e 395 4790 2989
e 203 2063 2992
e 1068 5810 2992
e 1407 6326 2993
e 2881 3012 2994
e 88 6307 2995
e 1331 2648 2996
e 2956 7521 2996
e 3913 7493 2998
e 1496 7927 2998
e 5798 6070 2999
e 7073 8245 2999
e 2796 6812 3000
e 8706 9544 3001
e 6831 7692 3001
e 8244 8889 3002
e 2609 3684 3003
e 1398 4631 3003
e 66 9449 3003
e 7436 8875 3004
e 7564 8333 3004
e 5875 6881 3004
e 1693 8828 3006
e 5515 8191 3007
e 841 3740 3007
e 468 1237 3008
e 517 5419 3008
e 1073 3307 3008
e 4361 5966 3009
e 8091 9096 3010
e 1271 5932 3012
e 2986 8190 3012
e 1048 6693 3012
e 2457 3529 3013
e 8171 9332 3014
e 3320 7198 3015
e 973 2287 3016
e 5936 8750 3017
e 1299 2674 3018
e 2795 4691 3018
e 5614 9792 3019
e 3636 8452 3020
e 6556 9389 3020
e 3030 7183 3021
e 558 2947 3021
e 1228 6602 3022
e 7300 8683 3022
e 823 6055 3022
e 7118 7473 3024
e 1193 5752 3024
e 347 9795 3026
e 342 3921 3026
e 2186 9520 3026
e 96 1819 3027
e 1070 8087 3031
e 1223 8015 3032
e 4266 6095 3033
e 2577 6580 3033
e 1665 3063 3035
e 5429 9763 3036
e 1121 4489 3036
e 2791 8359 3038
e 5788 9152 3038
e 508 3763 3040
e 4555 7413 3041
e 3505 8461 3041
e 2601 4559 3041
e 1787 6217 3042
e 777 2868 3042
e 2315 4333 3043
e 2797 8342 3043
e 1297 2386 3043
e 6254 8185 3047
e 6660 8710 3048
e 1430 3373 3049
e 5260 5786 3050
e 3910 7886 3051
e 3104 4901 3052
e 1325 9826 3053
e 4032 5223 3053
e 8881 9125 3054
e 290 702 3054
e 1628 9537 3057
e 6521 7706 3057
e 3687 3780 3057
e 1080 7350 3058
e 2351 7008 3058
e 5617 6004 3059
e 1168 1248 3060
e 4400 9994 3062
e 7159 8526 3063
e 6894 7529 3063
e 4210 4731 3064
e 898 9084 3065
e 7713 8176 3066
e 1696 8279 3067
e 7026 9280 3068
e 3103 5517 3071
e 940 4686 3071
e 1923 8518 3072
e 2910 4227 3073
e 2495 3789 3074
e 754 4859 3075
e 5328 7848 3075
e 3907 5842 3078
e 5428 7275 3079
e 6721 6959 3079
e 1280 5577 3080
e 3304 8942 3081
e 3549 3761 3081
e 1091 5813 3082
e 2637 6927 3086
e 809 5368 3086
e 5210 7102 3088
e 214 7756 3090
e 1320 1996 3091
e 3839 7731 3093
e 17 9834 3095
e 3081 9178 3097
e 5523 5969 3097
e 786 3905 3098
e 255 3490 3098
e 4138 6460 3098
e 4083 9421 3099
e 470 6606 3100
e 1513 7232 3101
e 8929 9739 3102
e 1628 2144 3102
e 8731 9240 3102
e 4862 5224 3104
e 5224 6595 3105
e 1771 3001 3105
e 865 1503 3106
e 236 472 3107
e 7861 8057 3108
e 640 7388 3108
e 5546 6808 3109
e 2007 9574 3109
e 4919 8377 3110
e 6643 8288 3110
e 1515 6245 3111
e 5372 8520 3112
e 7389 8141 3114
e 39 1478 3114
e 7814 8330 3116
e 1895 5381 3116
e 5112 8721 3118
e 3654 8501 3120
e 1840 9812 3121
e 1889 3147 3121
e 8757 9287 3121
e 5873 6738 3123
e 2686 5168 3124
e 4904 7871 3124
e 1350 8159 3125
e 1328 1463 3126
e 3104 9929 3126
e 2813 3847 3128
e 9245 9893 3129
e 7573 8437 3130
e 1020 5515 3131
e 1678 2892 3131
e 7656 7927 3132
e 2805 3843 3133
e 971 1197 3133
e 1660 4539 3134
e 4807 6382 3134
e 3731 4215 3137
e 61 721 3137
e 961 7897 3137
e 561 4179 3139
e 325 1343 3140
e 5700 6530 3140
e 8441 9396 3141
e 3992 4915 3142
e 6456 7980 3144
e 1790 8485 3144
e 1087 1664 3145
e 1661 9948 3145
e 1802 9509 3146
e 678 8972 3147
e 3760 7124 3148
e 7098 8837 3148
e 5388 6090 3149
e 7464 9575 3149
e 1584 3350 3151
e 2718 4516 3153
e 2443 4247 3155
e 3911 4713 3155
e 3812 4866 3157
e 634 6992 3157
e 14 81 3158
e 5981 8253 3158
e 1543 5228 3161
e 6795 8706 3162
e 1093 2699 3162
e 1501 6078 3162
e 4184 9862 3162
e 40 235 3163
e 2183 6339 3163
e 733 1015 3163
e 7462 7798 3163
e 5793 8193 3165
e 4889 8218 3165
e 6053 7955 3167
e 373 7358 3168
e 5378 6286 3169
e 4090 5375 3169
e 4826 8679 3170
e 2894 8025 3172
e 683 2149 3173
e 5794 6388 3174
e 784 5348 3174
e 7214 7493 3175
e 4455 9705 3177
e 3358 8082 3177
e 2905 6892 3178
e 343 5145 3178
e 4928 7806 3179
e 1114 8836 3179
e 8768 9366 3182
e 2026 8022 3184
e 151 1067 3185
e 4608 7021 3185
e 3070 9651 3187
e 878 6569 3188
e 1418 3374 3188
e 2994 9891 3190
e 1046 4157 3191
e 8582 9748 3192
e 4243 6253 3193
e 5966 6149 3193
e 676 2447 3193
e 1512 2681 3194
e 122 5036 3194
e 9044 9515 3195
e 303 501 3195
e 808 6723 3196
e 2910 6672 3196
e 4648 8550 3199
e 7695 9853 3200
e 2351 9085 3200
e 3177 3974 3201
e 4121 7170 3201
e 3680 5095 3202
e 7220 9601 3203
e 2 4 3203
e 902 4702 3203
e 769 9153 3204
e 1300 8379 3205
e 2297 4719 3205
e 1639 5143 3207
e 1944 5417 3207
e 176 2597 3208
e 2164 5877 3210
e 1895 2045 3210
e 3175 4894 3211
e 3704 8311 3211
e 334 5381 3212
e 5281 7270 3212
e 585 733 3213
e 2871 8992 3213
e 2937 5204 3214
e 757 4463 3214
e 3024 8902 3216
e 4379 4857 3217
e 39 2715 3218
e 394 5113 3219
e 8960 9555 3219
e 497 6338 3221
e 502 1475 3221
e 618 1140 3222
e 341 1559 3222
e 5947 7182 3223
e 5778 7513 3223
e 1312 7340 3223
e 318 2187 3225
e 3740 4502 3225
e 899 8613 3226
e 1694 9011 3226
e 1384 3197 3226
e 1177 3222 3228
e 5212 5408 3229
e 3484 8325 3231
e 726 1638 3231
e 3959 5683 3232
e 4997 9813 3234
e 1374 3414 3234
e 1136 1245 3234
e 6326 9474 3235
e 2021 2240 3236
e 2755 3241 3237
e 1957 6282 3238
e 2781 3674 3238
e 1064 8171 3239
e 7243 8260 3240
e 1655 3482 3242
e 2543 6236 3243
e 1275 8267 3243
e 98 8658 3244
e 133 151 3244
e 3497 7920 3245
e 1872 8415 3247
e 6543 6999 3247
e 2396 4492 3249
e 967 1256 3250
e 9228 9858 3251
e 7318 8035 3252
e 1901 5266 3254
e 123 273 3255
e 7811 9083 3256
e 3433 5832 3256
e 6613 8319 3258
e 1304 1684 3258
e 153 3943 3259
e 5173 7729 3261
e 9074 9408 3261
e 6055 6668 3263
e 3523 5993 3263
e 1558 2898 3264
e 3026 5222 3265
e 1189 9548 3265
e 7242 9161 3267
e 4404 9037 3271
e 7572 9411 3272
e 2084 3253 3272
e 5206 7332 3273
e 3683 3722 3274
e 839 6078 3274
e 3686 6714 3275
e 811 1147 3276
e 255 280 3277
e 2536 3251 3277
e 2561 8028 3279
e 363 4548 3280
e 17 722 3280
e 2408 3274 3281
e 2650 5797 3281
e 913 2554 3284
e 7297 7834 3284
e 40 1440 3285
e 7912 8072 3286
e 1620 6900 3286
e 2184 6217 3286
e 4766 7009 3287
e 841 2076 3288
e 2100 5189 3291
e 812 1982 3291
e 3792 7909 3292
e 2768 8971 3292
e 2878 6816 3293
e 6774 7318 3295
e 4215 9302 3295
e 1813 1929 3295
e 3965 9025 3296
e 6559 7594 3296
e 3642 7499 3296
e 4249 7640 3301
e 2966 5515 3303
e 1919 3238 3303
e 1409 1766 3303
e 6916 7727 3304
e 1527 1594 3304
e 2615 5555 3305
e 3131 8979 3306
e 162 179 3306
e 3900 9013 3306
e 1179 2405 3307
e 6613 6989 3307
e 5800 8173 3308
e 1970 8353 3310
e 368 405 3311
e 5707 7240 3311
e 2936 5356 3313
e 9251 9859 3313
e 5732 6820 3314
e 2282 7875 3314
e 673 2832 3315
e 4035 8407 3316
e 7041 8232 3318
e 1905 1990 3318
e 539 6887 3319
e 1153 9048 3319
e 5013 6800 3319
e 2592 2818 3319
e 3927 9490 3320
e 537 3394 3321
e 2428 3611 3322
e 7708 8048 3325
e 270 8032 3325
e 2750 8011 3326
e 409 6174 3327
e 173 6608 3327
e 2161 3653 3328
e 7777 8463 3328
e 1528 3763 3330
e 4418 9925 3330
